PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,PCA Untuned 4,phrase,label
0.588394503,0.355031551,0.399302127,0.189604058,0.279500596,lance fortnow,non-cs
0.306391601,0.253008996,0.23359032,0.475326788,0.26631931,landmark points,non-cs
0.260459085,0.432083009,0.43430601,0.188989596,0.227889752,langevin dynamics,non-cs
0.759365761,0.16866367,0.216377813,0.732289822,0.409775086,large body,non-cs
0.757379035,0.420108169,0.271219629,0.709015569,0.306626364,large deep generative models,non-cs
0.734194323,0.168960721,0.222550703,0.703378853,0.18324959,large number,non-cs
0.621337893,0.353781094,0.757031385,0.621566236,0.541470894,large sparse matrices,non-cs
0.704372742,0.20605734,0.249210491,0.763212581,0.265917655,large values,non-cs
0.810872936,0.433287306,0.206083829,0.757397043,0.31820148,large workspace,non-cs
0.354615031,0.164614238,0.408568737,0.276964319,0.315872006,largely based,non-cs
0.821426317,0.224752397,0.248744115,0.721043256,0.25185044,larger scale,non-cs
0.752985242,0.377624712,0.234998067,0.638135189,0.257196159,larger services infrastructure called,non-cs
0.669735007,0.537559334,0.457126331,0.278151582,0.216403733,larry stockmeyer  proceedings,non-cs
0.693584345,0.425209261,0.428823051,0.224540301,0.283939683,lars rnnbck,non-cs
0.496761184,0.622121046,0.327494224,0.470260497,0.440263778,laser lighting display,non-cs
0.511440652,0.374768542,0.713064792,0.196752299,0.372495716,last child node,non-cs
0.468788779,0.25260015,0.667859832,0.159797066,0.290314846,last step,non-cs
0.507070486,0.290672964,0.544268159,0.145057653,0.230432397,last two categories,non-cs
0.673903492,0.255969132,0.298093985,0.531101977,0.125128386,later expanded,non-cs
0.425265934,0.240032504,0.427485317,0.325862998,0.175448417,later used,non-cs
0.267271684,0.222390872,0.625398363,0.257187615,0.138649102,latter asks,non-cs
0.225282243,0.201481448,0.55192107,0.267869653,0.195473569,latter case form,non-cs
0.149910171,0.191071006,0.555163665,0.469681637,0.274199406,latter might,non-cs
0.180342582,0.170281653,0.603156696,0.335668421,0.220576117,latter notion,non-cs
0.692590941,0.741504999,0.302733822,0.33242715,0.547828988,launched google image search,non-cs
0.476603594,0.349779097,0.167692363,0.675686407,0.412229851,laws commonly apply,non-cs
0.223475613,0.403170145,0.906500408,0.584682934,0.465118556,lazy inheritance,non-cs
0.236241562,0.221966987,0.890962415,0.55792805,0.517313841,lazy loading,non-cs
0.156462028,0.382843884,0.815830399,0.486209305,0.474604793,lazy loading demonstrated,non-cs
0.447356975,0.692551378,0.837149407,0.54377879,0.60666292,lazy loading mozilla web dev,non-cs
0.515923517,0.326902948,0.415004961,0.068616757,0.229837241,lcfrs  one,non-cs
0.42606979,0.515558051,0.33159901,0.174198343,0.266695794,lcfrs grammar,non-cs
0.282161213,0.302638332,0.500489234,0.205425234,0.534613582,lda  normal discriminant analysis,non-cs
0.402372008,0.782591545,0.263598251,0.407515424,0.451375003,leading ai textbooks define,non-cs
0.322829146,0.410968759,0.691843847,0.83252152,0.201169446,leak information,non-cs
0.098986936,0.519924622,0.104205677,0.412854862,0.370959086,learn interactions following,non-cs
0.27377806,0.376663606,0.047130613,0.562385543,0.377705633,learners become aware,non-cs
0.112521813,0.504490265,0.324958761,0.346377492,0.358137498,learning state,non-cs
0.269492688,0.120342334,0.786129147,0.301111125,0.600078534,least astonishment,non-cs
0.332638765,0.123661854,0.528989669,0.330777771,0.223677302,least one,non-cs
0.376215286,0.191978256,0.502563051,0.36603293,0.213012594,least one member,non-cs
0.286217132,0.091116351,0.72414984,0.295093892,0.629851235,least surprise,non-cs
0.330603514,0.685449666,0.401546562,0.2718355,0.306232732,lecture notes,non-cs
0.337389222,0.302499766,0.883512306,0.37658527,0.292705683,left child,non-cs
0.313815383,0.323098673,0.835992159,0.259300183,0.278666333,left subtree,non-cs
0.343064183,0.38916136,0.65126983,0.537516331,0.233802756,legal concept distinct,non-cs
0.533390667,0.342553204,0.396617009,0.144212931,0.202383653,leo breiman,non-cs
0.29421022,0.235874607,0.84274441,0.66581823,0.514451754,less common varieties,non-cs
0.207305105,0.129704586,0.591252846,0.536359818,0.778609947,less costly,non-cs
0.281422031,0.248254848,0.861990391,0.619628713,0.38204115,less detailed descriptions,non-cs
0.35534377,0.222551713,0.799304287,0.303223016,0.574961626,less died,non-cs
0.23128886,0.194612653,0.871747085,0.384733958,0.407318184,less like,non-cs
0.26844786,0.09984523,0.30370335,0.306070545,0.699127359,level details,non-cs
0.262805653,0.208091351,0.237613177,0.350130979,0.50252687,level tasks,non-cs
0.460484033,0.256005504,0.218003771,0.321747668,0.306337275,light entering,non-cs
0.244195556,0.160548929,0.497432207,0.477386778,0.858322736,lightweight application,non-cs
0.256610606,0.181158258,0.252301099,0.27585235,0.24862881,like aspect,non-cs
0.39512391,0.562007898,0.577530533,0.616726565,0.321116253,like crash simulations,non-cs
0.172136536,0.205527049,0.183245293,0.399249222,0.397250091,like environment,non-cs
0.190697028,0.100400343,0.237569765,0.506407733,0.501635841,like flexibility,non-cs
0.761318604,0.689326232,0.316336988,0.527965988,0.608267071,like many consumer cpus today,non-cs
0.37435533,0.236061669,0.305984677,0.417175321,0.203831457,like strings,non-cs
0.29856062,0.334208845,0.302630815,0.267034819,0.411943375,like syntax,non-cs
0.231651473,0.441698639,0.259788015,0.310144394,0.473587787,like topology,non-cs
0.418968536,0.164581064,0.10962512,0.831625046,0.354037868,likely possibilities often obtained,non-cs
0.172322667,0.182608365,0.810371162,0.42781066,0.403156303,limited comparison,non-cs
0.178022194,0.178547267,0.812274475,0.601726237,0.443432017,limited information,non-cs
0.252453464,0.13771328,0.770793787,0.504875801,0.372664841,limited number,non-cs
0.304203904,0.395071665,0.665971772,0.390241255,0.201949376,linear discriminant,non-cs
0.42054713,0.290459257,0.549697957,0.29342346,0.447907338,linear frequency,non-cs
0.302244885,0.318619621,0.362985837,0.273543474,0.128945006,lines representing,non-cs
0.353281286,0.566132108,0.29956149,0.318069081,0.282373745,linguistic notations,non-cs
0.307178116,0.548376172,0.290224068,0.277771109,0.25833741,linguistic theory,non-cs
0.294248401,0.40015221,0.157573436,0.377930819,0.283240267,links connected,non-cs
0.256054024,0.544789822,0.305614391,0.24886983,0.153665565,list elements,non-cs
0.600642501,0.308874648,0.26636965,0.203829573,0.277514008,listed directly,non-cs
0.307925109,0.141214451,0.248363843,0.298160196,0.60202232,literal implementation,non-cs
0.203272346,0.272185571,0.899391263,0.494535543,0.500278402,little computation,non-cs
0.244122761,0.194760564,0.934052177,0.483475026,0.499645745,little effect,non-cs
0.576022339,0.395536199,0.474348986,0.102667789,0.194669806,llew mason,non-cs
0.489165753,0.348089863,0.459373298,0.177965641,0.199296887,llewellyn thomas,non-cs
0.222075434,0.313961116,0.385031925,0.223889205,0.308494982,local approach,non-cs
0.402521675,0.456740836,0.414239887,0.173805524,0.237328304,local eigenmodes,non-cs
0.339319256,0.459834236,0.428244112,0.368337643,0.280527979,local searching,non-cs
0.289987274,0.599819278,0.441526601,0.318140434,0.509380138,logic gates,non-cs
0.248449345,0.232285148,0.223108531,0.418336705,0.754708822,logical objects,non-cs
0.270042854,0.204420235,0.201922533,0.426977605,0.750715932,logical operation performed,non-cs
0.272277438,0.07656384,0.224921374,0.388850029,0.748265666,logical point,non-cs
0.346226162,0.157714396,0.16403603,0.384514065,0.668374077,logically associated,non-cs
0.318516077,0.167443051,0.365199292,0.357238941,0.726349346,logically orthogonal aspects,non-cs
0.739035819,0.199921996,0.264453645,0.605418388,0.239916072,long history,non-cs
0.626916779,0.574536267,0.344438744,0.46427647,0.358251505,long range numerical weather prediction,non-cs
0.650777299,0.210612661,0.715799429,0.49148374,0.224990072,longer completely define,non-cs
0.734025289,0.219204165,0.430408956,0.706588799,0.148355197,longer periods,non-cs
0.337316933,0.295370145,0.399676351,0.185306774,0.179455803,loop come,non-cs
0.22290661,0.482826354,0.628277008,0.548245098,0.116317751,loop interchange depends,non-cs
0.182409652,0.472626453,0.35011752,0.540281052,0.309802752,loop interchange may lead,non-cs
0.186250294,0.235810977,0.900243,0.45338944,0.476072323,low bytes,non-cs
0.288529375,0.383509966,0.851956297,0.618633604,0.696262025,low cpu usage,non-cs
0.221496267,0.238067395,0.816898741,0.321784422,0.296865526,lower bound,non-cs
0.176015712,0.216047742,0.81548859,0.332844795,0.336441938,lower bounds,non-cs
0.237206951,0.272544238,0.735932232,0.266901398,0.248691454,lower lip,non-cs
0.272942941,0.619571419,0.668547274,0.696266656,0.287849171,machine ethics differs,non-cs
0.731589218,0.785160986,0.445454327,0.3400452,0.59648316,machine learning algorithm studied since 1970s,non-cs
0.34609184,0.896201352,0.315622118,0.542191659,0.510945343,machine learning technique used,non-cs
0.53153475,0.571347255,0.307745805,0.386590687,0.407583409,made machines,non-cs
0.330184828,0.199304439,0.114071397,0.370104185,0.379577499,made possible,non-cs
0.317657633,0.057483563,0.111617088,0.430255462,0.631826267,made sense,non-cs
0.416952798,0.184502836,0.126129591,0.320093904,0.265248115,made visible,non-cs
0.526103008,0.640681451,0.435444273,0.509328416,0.449645756,magnetic storage media,non-cs
0.576802693,0.532239831,0.438181017,0.461400345,0.423198919,magnetic tapes,non-cs
0.415559844,0.172415104,0.28838647,0.435125711,0.309841686,main advantage,non-cs
0.297322752,0.120694779,0.235246163,0.357004888,0.406733873,main benefit,non-cs
0.448802474,0.214306367,0.564451689,0.546486391,0.105377554,main difference,non-cs
0.503812572,0.316806232,0.377423494,0.259949055,0.122204956,main foci,non-cs
0.528340413,0.338445652,0.276666011,0.24901517,0.208655697,main operation performed,non-cs
0.318263501,0.292314724,0.230600897,0.220372998,0.259596074,main principles,non-cs
0.510847044,0.302127526,0.245898321,0.2010552,0.202749612,main property,non-cs
0.324207558,0.444526274,0.255088786,0.331712602,0.349954507,maintain ordered lists,non-cs
0.589758123,0.273888167,0.353412578,0.852905003,0.089939745,major challenges,non-cs
0.789041538,0.425704046,0.237509017,0.396383982,0.210676399,major conference,non-cs
0.621533549,0.285281172,0.124084523,0.660105635,0.32743616,major innovations,non-cs
0.535244351,0.2701859,0.474114378,0.868011785,0.12500796,major problem,non-cs
0.602904129,0.195185526,0.172407671,0.580011301,0.213430827,major purpose,non-cs
0.564856127,0.241336603,0.313195507,0.362161151,0.165979808,major subset,non-cs
0.421964212,0.513341703,0.254408096,0.18084458,0.262139509,making unit situated,non-cs
0.10224411,0.619731447,0.192058047,0.416194881,0.318417908,managing information,non-cs
0.374417979,0.34671856,0.412899493,0.35685806,0.460315129,manipulate using standard dense,non-cs
0.678745002,0.322529161,0.175210776,0.784663875,0.198359306,many applications,non-cs
0.635780586,0.268711678,0.156255269,0.762948198,0.232948246,many applications especially,non-cs
0.486498676,0.659333103,0.580188689,0.532941942,0.449899129,many binary search trees,non-cs
0.755402433,0.608394243,0.435588051,0.684198227,0.287640068,many block ciphers,non-cs
0.599726458,0.377394209,0.184699542,0.741383504,0.257623125,many devices,non-cs
0.644115933,0.340103408,0.510127937,0.850068974,0.096780177,many different limbs,non-cs
0.6038703,0.63048287,0.466856631,0.788741871,0.166565505,many different matrix decompositions,non-cs
0.665158032,0.328154621,0.19026181,0.77458965,0.149524598,many disciplines,non-cs
0.624892734,0.322525449,0.660774837,0.818506587,0.061271285,many divide,non-cs
0.631177524,0.286278959,0.243864052,0.861612384,0.090639434,many factors,non-cs
0.592276063,0.27659215,0.258478306,0.608808755,0.202846478,many fields,non-cs
0.68072224,0.261784346,0.241194165,0.69649312,0.148221909,many forms,non-cs
0.572406333,0.369150308,0.371357443,0.694950858,0.144767718,many hypothesized types,non-cs
0.56945229,0.498121842,0.308806168,0.938650852,0.202109133,many important complexity classes,non-cs
0.57039077,0.415933197,0.324109233,0.785575975,0.155259584,many interdisciplinary socio,non-cs
0.676925016,0.331070445,0.22648011,0.713448843,0.217154695,many languages,non-cs
0.555572413,0.801251612,0.385181362,0.800992864,0.352238871,many memory debuggers require applications,non-cs
0.491778319,0.510390393,0.225550788,0.785572096,0.327593105,many optimization methods use,non-cs
0.577915983,0.253592041,0.205646359,0.692017544,0.14055625,many people,non-cs
0.612581971,0.424597784,0.199940269,0.738172539,0.487834927,many popular primality tests,non-cs
0.572526371,0.305926102,0.125750961,0.792045181,0.229039115,many potential implementations,non-cs
0.614307625,0.649124205,0.200470822,0.728326281,0.339931319,many programming languages,non-cs
0.657966774,0.299791702,0.185524892,0.648815013,0.208373179,many properties,non-cs
0.436188177,0.575110265,0.232072287,0.653773378,0.372462275,many register allocation approaches optimize,non-cs
0.634188629,0.264166245,0.262794656,0.729288994,0.120382917,many types,non-cs
0.635132064,0.237075563,0.231714355,0.688631833,0.182309034,many varieties,non-cs
0.540697446,0.637970922,0.296993673,0.309928296,0.239408887,map making world,non-cs
0.357778433,0.481684941,0.25068806,0.417956506,0.34147575,map updates,non-cs
0.69704019,0.338761313,0.350630349,0.368557841,0.378582476,mapping entirely determined,non-cs
0.480564009,0.290800349,0.150137626,0.279803015,0.390873197,maps precisely,non-cs
0.626783362,0.340027106,0.489125587,0.171234814,0.181492364,marcus frean,non-cs
0.444953593,0.377842868,0.443822548,0.176936288,0.183084816,marian petre,non-cs
0.615984566,0.464361337,0.443603258,0.304668974,0.27747459,mario szegedy,non-cs
0.488420477,0.397311793,0.487182593,0.18303133,0.185036399,mark torgerson,non-cs
0.337046497,0.557222481,0.455427014,0.229763167,0.251339107,markov property described,non-cs
0.319505311,0.539017152,0.609614501,0.467758394,0.314700773,markov random field may,non-cs
0.172554572,0.272197624,0.115875663,0.352540716,0.446005228,matching input,non-cs
0.372981286,0.685868538,0.348461203,0.411080841,0.347329919,materials science,non-cs
0.32038156,0.904822228,0.361386336,0.379115536,0.50748892,mathematical computability theorists study,non-cs
0.365565842,0.63899639,0.31728794,0.305070203,0.392086152,mathematical extension,non-cs
0.355590729,0.681618628,0.360591045,0.466951057,0.433514586,mathematical fields,non-cs
0.319337956,0.718076469,0.430386359,0.311236694,0.489481974,mathematical foundations,non-cs
0.214750465,0.81210161,0.384505696,0.671090097,0.410707191,mathematical optimization problem including constraints,non-cs
0.258302027,0.807413016,0.437606325,0.652572193,0.506985772,mathematical optimization problems involving,non-cs
0.323668557,0.768974277,0.360713649,0.376611636,0.611116663,mathematical proof certifying,non-cs
0.272713479,0.733847561,0.437205214,0.436189073,0.581868655,mathematical reasoning,non-cs
0.34435403,0.721528592,0.470226594,0.408340372,0.567557234,mathematical sciences,non-cs
0.289324995,0.842563802,0.393428216,0.363345234,0.451290102,mathematical systems theory,non-cs
0.277445505,0.790203956,0.378493099,0.364688637,0.494036665,mathematical tool designed,non-cs
0.40687923,0.714406495,0.448840659,0.409609799,0.555458868,mathematics focused,non-cs
0.443967226,0.716969794,0.376186252,0.425993922,0.362850026,matrix algorithms,non-cs
0.356121265,0.470365254,0.268418651,0.313880373,0.238636325,matrix containing,non-cs
0.331404765,0.61383943,0.320677615,0.413965405,0.251677376,matrix structures,non-cs
0.591291144,0.291445469,0.475767745,0.175066319,0.261960414,matthew kwan,non-cs
