tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,tSNE Tuned 4,phrase,label
0.47355991,0.451988299,0.315402237,0.34544555,0.185060559,medical reasons,non-cs
0.598723751,0.362157994,0.372837948,0.177386667,0.635870578,meet third normal form standards,non-cs
0.597234088,0.335342999,0.396630986,0.209536362,0.648344171,meet third normal form would,non-cs
0.471693308,0.466673929,0.593007676,0.465563585,0.49034769,meeting software requirements rather,non-cs
0.285062527,0.686124859,0.617220937,0.213335572,0.523352554,membership inference,non-cs
0.521838052,0.57824468,0.303800067,0.695521126,0.376250591,membership inference attacks,non-cs
0.390549601,0.512747099,0.402781983,0.424069537,0.485719946,memory debuggers work,non-cs
0.441169385,0.651994002,0.271890039,0.315783308,0.403835313,memory leaks due,non-cs
0.227729232,0.441901338,0.372867992,0.551202931,0.442276611,mental states,non-cs
0.431849145,0.295045988,0.393725505,0.417804376,0.154601568,mental weaknesses,non-cs
0.458355901,0.186323177,0.273122544,0.766309325,0.205406474,mentioned explicitly,non-cs
0.603784061,0.705392439,0.471042381,0.569353898,0.362024182,merge operation,non-cs
0.668119494,0.487002394,0.86557938,0.612073101,0.689942487,mergeable heap structures,non-cs
0.544675594,0.524856852,0.801346246,0.640441725,0.539129831,messaging open service interface definition,non-cs
0.247901181,0.314206267,0.589573125,0.327937554,0.563794125,metacognition concerned,non-cs
0.500590817,0.456126233,0.469218514,0.471080877,0.247943414,method used,non-cs
0.28899185,0.381661574,0.581595366,0.56703981,0.325606156,methods defined,non-cs
0.530802114,0.466699476,0.424435556,0.436999664,0.255081867,methods including,non-cs
0.551633451,0.500222878,0.413929218,0.403504508,0.238109511,methods may,non-cs
0.619074232,0.666053704,0.411265533,0.404164286,0.390208078,metric facility location problem,non-cs
0.438961043,0.527697038,0.640760485,0.583363163,0.843794438,metric k-center,non-cs
0.392446074,0.758865309,0.393451725,0.387428714,0.704256534,michael collins,non-cs
0.344373817,0.772464534,0.373999289,0.37069918,0.693165281,michael halliday,non-cs
0.339186677,0.383597623,0.59802266,0.282051997,0.369762589,microbial intelligence,non-cs
0.755167663,0.479009506,0.509266674,0.87491066,0.621643476,microsoft created,non-cs
0.794723525,0.479522106,0.514469926,0.860281719,0.62458066,microsoft developed,non-cs
0.796163899,0.481981731,0.475927209,0.920743154,0.640989858,microsoft since,non-cs
0.409747087,0.591864997,0.405153625,0.382404327,0.439431726,might also need memory debuggers,non-cs
0.368571145,0.649684452,0.672631498,0.211182783,0.67028966,might contain,non-cs
0.412926475,0.614192597,0.451618133,0.425494514,0.399399044,might instead make cryptanalysis easier,non-cs
0.453292634,0.753015615,0.647444416,0.288785708,0.630975044,might specify,non-cs
0.279136447,0.654237712,0.485651978,0.464362337,0.267330142,military significance,non-cs
0.669539657,0.490858651,0.672053399,0.34316266,0.634046131,min item allocation,non-cs
0.533052388,0.6014162,0.443556308,0.104120022,0.464244081,minimal evaluation,non-cs
0.399993141,0.625139898,0.594719578,0.342291292,0.31627106,minimizing cost,non-cs
0.331728339,0.318777321,0.762783402,0.414738371,0.665093042,minimum capacity,non-cs
0.424692785,0.965465292,0.555419784,0.236895106,0.801073604,minimum cut,non-cs
0.699593419,0.490437163,0.335304723,0.364312181,0.351466933,minimum feedback arc set,non-cs
0.47780306,0.251375322,0.180090741,0.638543794,0.19133483,misleading equivalence,non-cs
0.360022903,0.39250513,0.633942579,0.379566832,0.610139952,mit open courseware,non-cs
0.288410635,0.739834237,0.547019257,0.359907011,0.701400105,mit press,non-cs
0.450903638,0.698865499,0.525474727,0.612937923,0.435757572,mit scheme,non-cs
0.380843614,0.729755588,0.499748065,0.332257765,0.701906576,mitchell waldrop,non-cs
0.254369338,0.261001273,0.523792964,0.490600333,0.653478567,mixed reality,non-cs
0.402858098,0.410304996,0.310293519,0.350155189,0.434533815,modality studied,non-cs
0.50976194,0.150112247,0.479620241,0.350070687,0.471011944,model context,non-cs
0.669060211,0.39202695,0.391069042,0.795208483,0.394018123,model nonlinear processes,non-cs
0.68437747,0.251505186,0.488142802,0.434692822,0.597740727,model sequences,non-cs
0.718429147,0.25855948,0.493547516,0.359486083,0.613221538,model various low,non-cs
0.412798104,0.527908051,0.68585771,0.520252097,0.40649673,modeling systems,non-cs
0.644783662,0.210591971,0.405430432,0.404861075,0.582020879,models need,non-cs
0.33161243,0.412526064,0.623418483,0.640410768,0.560899578,modern application,non-cs
0.401738098,0.465662412,0.583940401,0.262454615,0.489188578,modern branch,non-cs
0.537950356,0.462190491,0.31524731,0.44013946,0.283106901,modern practice offers essentially,non-cs
0.524534378,0.541693523,0.694259286,0.628663176,0.301154818,modern robust optimization deals primarily,non-cs
0.379325414,0.304130667,0.240846282,0.215096672,0.519375888,modern self,non-cs
0.481703745,0.320899026,0.389464542,0.366322952,0.272717254,modern study,non-cs
0.3373119,0.437736182,0.605467616,0.583479175,0.584436025,modern technology,non-cs
0.381263308,0.53696897,0.746007031,0.5862846,0.365724168,modify class prototype,non-cs
0.422967884,0.280362354,0.678475435,0.351597626,0.447099114,molecular biology,non-cs
0.463059753,0.390971558,0.552695755,0.856357577,0.416730214,molecular dynamics generally leads,non-cs
0.536605298,0.222632905,0.665563949,0.462682914,0.439007076,molecular dynamics models,non-cs
0.543122811,0.369514476,0.55698513,0.797742411,0.432167237,molecular mechanics,non-cs
0.250593741,0.335650536,0.609439573,0.395028711,0.537830036,monitoring brain function,non-cs
0.236846465,0.550691009,0.460597962,0.443221018,0.534366492,monitoring memory access,non-cs
0.856877324,0.489661107,0.531447766,0.270043939,0.657854445,mostly compatible,non-cs
0.530062087,0.625754038,0.248308292,0.490306653,0.340528488,mostly concerned,non-cs
0.486478231,0.43579553,0.50361628,0.327731993,0.832989488,mounted sights  manipulanda,non-cs
0.508788419,0.729284492,0.607655088,0.411508452,0.96523904,mouse coming,non-cs
0.605621002,0.620253606,0.252021399,0.6629135,0.706952541,move consists,non-cs
0.62472047,0.699624918,0.544362128,0.494215906,0.57737444,mrf  markov network,non-cs
0.365482925,0.821026958,0.539229901,0.541947896,0.51735946,much larger lists available,non-cs
0.799528073,0.737850399,0.403253053,0.323883609,0.63159483,much like half,non-cs
0.39069037,0.39631721,0.604034931,0.69695799,0.560621979,much modern controller design,non-cs
0.737054387,0.376013405,0.589099818,0.409198872,0.770861176,much smoother shading,non-cs
0.549276853,0.618179972,0.331967108,0.257277039,0.549451938,much weaker,non-cs
0.751415835,0.348410703,0.46638382,0.716096406,0.583397339,multifaceted construct used,non-cs
0.503775686,0.730411979,0.357386398,0.097815327,0.552503632,multiple classes,non-cs
0.495511431,0.517014032,0.717691136,0.470083128,0.736243925,multiple edges,non-cs
0.417860321,0.549818704,0.756772479,0.473519325,0.72708199,multiple interconnected layers,non-cs
0.610238509,0.514935434,0.499930215,0.841758532,0.405261856,multiple parameters,non-cs
0.793227764,0.667103235,0.495970454,0.231766317,0.549146007,multiple patients,non-cs
0.660373923,0.483208907,0.549118259,0.624023924,0.630287885,multiple sensors,non-cs
0.290167797,0.450450782,0.539779831,0.416423083,0.70225291,music videos,non-cs
0.381235926,0.399437984,0.436957393,0.497950459,0.761713454,music visualization may,non-cs
0.377990633,0.426548064,0.453290631,0.540825368,0.74527681,music visualization systems,non-cs
0.399083483,0.480053283,0.410471453,0.44531365,0.790288635,musical track,non-cs
0.556870488,0.766640072,0.552871046,0.315547534,0.611492171,must also,non-cs
0.581853707,0.758743619,0.45631498,0.32578317,0.598706822,must hold,non-cs
0.75825272,0.312919926,0.285164019,0.824705856,0.44434315,n - variable ordinary boolean function acting,non-cs
0.155718856,0.649336282,0.35295838,0.591544927,0.602640618,name entered,non-cs
0.374858103,0.763714436,0.682765667,0.297216678,0.649697368,name hints,non-cs
0.723923025,0.293363865,0.533563082,0.684969419,0.374375039,name positive matrix factorization,non-cs
0.284649032,0.606161904,0.628410584,0.532868938,0.760964209,named pipes,non-cs
0.603292043,0.49170434,0.431137588,0.576586254,0.739257544,narrowband analog,non-cs
0.4533482,0.79344617,0.540871079,0.420193141,0.747011191,nathan dautenhahn,non-cs
0.332596943,0.702044515,0.796567097,0.534055287,0.574881089,national centers,non-cs
0.49255301,0.517643634,0.339574456,0.444227288,0.950864578,natural parts,non-cs
0.504463559,0.611721236,0.726789943,0.454005655,0.970576012,natural systems include ant colonies,non-cs
0.463696414,0.526182489,0.329754108,0.460862971,0.983756387,natural way,non-cs
0.276575421,0.446103622,0.384619546,0.731290581,0.47705645,naturally occurring state described,non-cs
0.666293391,0.340328745,0.531541261,0.139684144,0.533036634,naval research,non-cs
0.494528547,0.648844646,0.804936967,0.225268345,0.704504495,nearest neighbor,non-cs
0.51550578,0.659251017,0.75906403,0.101441483,0.652959221,nearest neighbors algorithm,non-cs
0.481756415,0.47567921,0.555807397,0.867310979,0.6759927,nearly constant time per retrieval,non-cs
0.505715971,0.395886538,0.456153519,0.15769439,0.548245179,necessarily perform better,non-cs
0.522589365,0.460739316,0.345562235,0.338750393,0.145797939,necessary condition,non-cs
0.739326831,0.188729671,0.316103958,0.395761705,0.33400498,negative matrix approximation,non-cs
0.684668454,0.172375703,0.3422277,0.421569177,0.341555926,negative matrix factorization,non-cs
0.712928979,0.182704434,0.322847071,0.46560377,0.359540482,negative matrix factorization lee,non-cs
0.705163592,0.167610786,0.335105422,0.440315533,0.308051128,negative matrix factorizations,non-cs
0.324233156,0.786268346,0.431384613,0.245747889,0.391302431,negative outcome,non-cs
0.621492205,0.656076731,0.585517954,0.554673649,0.484426306,network built,non-cs
0.423749794,0.471850654,0.407712978,0.319507671,0.619174706,network games  proceedings,non-cs
0.497017743,0.459106727,0.872746554,0.667099473,0.424874249,networking paradigms primarily based upon,non-cs
0.381392615,0.486182682,0.428265867,0.429219201,0.719065192,networks performing,non-cs
0.659549069,0.325288346,0.258436597,0.365007682,0.363071058,neural information processing workshop,non-cs
0.477991137,0.964191146,0.63164687,0.349028351,0.570798019,never called,non-cs
0.415491949,0.97030982,0.600434282,0.39952888,0.593272078,never required,non-cs
0.502060228,0.956496389,0.662160347,0.326317298,0.564270717,never return,non-cs
0.416914221,0.183169563,0.146739824,0.660284098,0.392453733,new definition,non-cs
0.555599723,0.658712242,0.396371397,0.419186931,0.653099748,new family,non-cs
0.468160259,0.705818958,0.3492925,0.479426497,0.640595996,new items,non-cs
0.519141525,0.713273753,0.283834639,0.569816569,0.536953767,new operations,non-cs
0.240397653,0.450561331,0.577494524,0.595310376,0.482793189,new rules,non-cs
0.252618815,0.434113503,0.125616857,0.467187535,0.446532606,new sense,non-cs
0.266998182,0.439921456,0.611152658,0.640922604,0.513941511,new system,non-cs
0.427919024,0.190121433,0.11593212,0.672881187,0.40845308,new terminology,non-cs
0.225242428,0.819700037,0.496037684,0.562194575,0.788102974,newcastle university,non-cs
0.377951807,0.70268394,0.321526653,0.48577898,0.614271757,newer alternative,non-cs
0.370601217,0.689081916,0.419649903,0.530736354,0.631310136,newer segment,non-cs
0.365592856,0.488113659,0.532357597,0.715647781,0.574065499,next generation commodity computing platform,non-cs
0.367654362,0.617242038,0.373116809,0.670337656,0.689667834,next layer,non-cs
0.475496294,0.592069788,0.229442264,0.359790956,0.86290046,niche circumstances,non-cs
0.495310034,0.750962048,0.511955998,0.40067751,0.70474332,nigel martin,non-cs
0.38251311,0.945195977,0.618209689,0.463507158,0.630287291,nnmf  also non,non-cs
0.534854562,0.794581489,0.606799302,0.551998974,0.450929066,node contains,non-cs
0.541240911,0.782510723,0.604200551,0.495420994,0.461765472,node link,non-cs
0.594430854,0.902725128,0.661556893,0.39362368,0.751296645,nodes compete,non-cs
0.556991386,0.636224435,0.514917918,0.40094949,0.848017199,noga alon,non-cs
0.237477822,0.300035256,0.665103797,0.303442601,0.467337917,noise immunity,non-cs
0.557721403,0.491688337,0.552199152,0.872339896,0.47476916,nontrivial multi,non-cs
0.392936891,0.933123318,0.503174153,0.498540814,0.649705687,norm iec 61131,non-cs
0.640093611,0.26544036,0.486860834,0.231978643,0.630243465,normal anatomy,non-cs
0.641682888,0.292031634,0.457714582,0.277536441,0.646103616,normal form used,non-cs
0.664195727,0.302945739,0.465821174,0.329739224,0.660046656,normally shown,non-cs
0.26580362,0.559196386,0.637854796,0.335073293,0.555615618,notation directly,non-cs
0.621788525,0.674486198,0.295596208,0.197141926,0.653811729,note however,non-cs
0.229099033,0.72380163,0.730125644,0.54501734,0.667316202,nouns first,non-cs
0.492320149,0.58353364,0.147914295,0.629318827,0.399365321,number generation,non-cs
0.612540078,0.346354416,0.174615771,0.595076924,0.387188962,numerical linear algebra aims,non-cs
0.663078395,0.317823026,0.14924625,0.651815328,0.376646977,numerical linear algebra uses properties,non-cs
0.480343973,0.403085264,0.469790201,0.550602938,0.287609874,numerical variational technique devised,non-cs
0.655350193,0.192835622,0.202546673,0.543521406,0.414786906,numerically solve certain differential equations,non-cs
0.475892444,0.312986619,0.450130622,0.369822029,0.134885677,numerically unstable,non-cs
0.441008721,0.260959667,0.483993901,0.219636237,0.3227318,numerous studies,non-cs
0.581725579,0.394056922,0.279450664,0.458101694,0.447069235,object recognition favors supervised learning,non-cs
0.526158494,0.47773273,0.612074092,0.40492857,0.871756853,object within,non-cs
0.624891308,0.221751953,0.387051641,0.574146082,0.179879502,objective optimization problem,non-cs
0.636584808,0.222429212,0.375608035,0.548486836,0.150068487,objective optimization problems,non-cs
0.765317516,0.167134354,0.347025112,0.51630256,0.170449438,objective optimization problems involving two,non-cs
0.405863916,0.340738759,0.51439347,0.568207599,0.491050383,objective programming,non-cs
0.576580378,0.219496191,0.457131371,0.591836884,0.643537972,objects designed,non-cs
0.278782117,0.349460261,0.673511046,0.30993621,0.470750164,observed immune functions,non-cs
0.39582956,0.577249167,0.292723617,0.627761299,0.329298899,observed values,non-cs
0.500635317,0.393682902,0.679839409,0.590460699,0.322629045,obtain generic algorithms,non-cs
0.859744831,0.225260833,0.436645861,0.361315678,0.353871822,obtain increasingly accurate eigenvalue estimates,non-cs
0.586076774,0.85720656,0.599343922,0.470956497,0.615029754,occasionally used,non-cs
0.200923826,0.755268959,0.673702377,0.53288952,0.660626479,occur first,non-cs
0.311021171,0.531138384,0.640003027,0.480840181,0.812282048,octal floating point  base four,non-cs
0.630477106,0.205266175,0.227114849,0.646348546,0.406393603,odes  partial differential equations,non-cs
0.384437305,0.805364311,0.293035245,0.723882407,0.687811769,often abbreviated,non-cs
0.578745666,0.423851826,0.600748843,0.765264781,0.190002184,often abbreviated data viz,non-cs
0.517222868,0.85365079,0.604341748,0.568527209,0.581226181,often applied,non-cs
0.236276419,0.763354176,0.353595523,0.582925657,0.683881859,often called,non-cs
0.233476221,0.729971108,0.460607324,0.65653429,0.679191922,often cited,non-cs
0.505149152,0.260344435,0.53296772,0.371475757,0.136231916,often confused,non-cs
0.428689508,0.262340232,0.230968004,0.659093401,0.539889593,often described schematically,non-cs
0.476977133,0.890728717,0.621839843,0.567749589,0.561731659,often employed,non-cs
0.185124406,0.6398951,0.464922196,0.660738349,0.710012833,often illustrated,non-cs
