tSNE Tuned 0,tSNE Tuned 1,phrase,label
0.57644109,0.565540043,molecular mechanics,non-cs
0.688369901,0.534912573,monitoring brain function,non-cs
0.361192248,0.501202592,monitoring memory access,non-cs
0.297842542,0.445645327,mostly compatible,non-cs
0.819371775,0.887133362,mostly concerned,non-cs
0.413016303,0.303880825,mounted sights  manipulanda,non-cs
0.398076202,0.114896255,mouse coming,non-cs
0.812355605,0.406909038,move consists,non-cs
0.234222922,0.38832048,mrf  markov network,non-cs
0.233889187,0.342753398,much larger lists available,non-cs
0.608734445,0.319785944,much like half,non-cs
0.244305191,0.592027503,much modern controller design,non-cs
0.389044121,0.323200581,much smoother shading,non-cs
0.458552261,0.415865302,much weaker,non-cs
0.423850326,0.593483781,multifaceted construct used,non-cs
0.922474163,0.589332903,multiple classes,non-cs
0.388857873,0.29166342,multiple edges,non-cs
0.430609819,0.286912829,multiple interconnected layers,non-cs
0.557405973,0.503076954,multiple parameters,non-cs
0.92220861,0.697425657,multiple patients,non-cs
0.319735015,0.469059501,multiple sensors,non-cs
0.380341105,0.369555679,music videos,non-cs
0.379198816,0.376159675,music visualization may,non-cs
0.378172799,0.377671199,music visualization systems,non-cs
0.386521641,0.368918502,musical track,non-cs
0.636325494,0.267261279,must also,non-cs
0.673880448,0.345418375,must hold,non-cs
0.546030646,0.728120029,n - variable ordinary boolean function acting,non-cs
0.508280482,0.317815335,name entered,non-cs
0.609189271,0.271523416,name hints,non-cs
0.475935154,0.823619941,name positive matrix factorization,non-cs
0.498262304,0.35236475,named pipes,non-cs
0.352071998,0.419329669,narrowband analog,non-cs
0.628396953,0.108260047,nathan dautenhahn,non-cs
0.267474464,0.354329382,national centers,non-cs
0.488216407,0.245355084,natural parts,non-cs
0.707404589,0.430068426,natural systems include ant colonies,non-cs
0.680828804,0.477948456,natural way,non-cs
0.669542196,0.504600767,naturally occurring state described,non-cs
0.714417146,0.590766179,naval research,non-cs
0.667684691,0.216189794,nearest neighbor,non-cs
0.666772378,0.220065385,nearest neighbors algorithm,non-cs
0.734588147,0.3934725,nearly constant time per retrieval,non-cs
0.900493581,0.469916269,necessarily perform better,non-cs
0.906853829,0.715783385,necessary condition,non-cs
0.463650509,0.860665759,negative matrix approximation,non-cs
0.463625074,0.860740914,negative matrix factorization,non-cs
0.46388386,0.859569279,negative matrix factorization lee,non-cs
0.463691991,0.861033833,negative matrix factorizations,non-cs
0.995437641,0.537817775,negative outcome,non-cs
0.253045839,0.405610775,network built,non-cs
0.236284107,0.463077588,network games  proceedings,non-cs
0.272587868,0.619267067,networking paradigms primarily based upon,non-cs
0.387578149,0.367647605,networks performing,non-cs
0.835469006,0.60802339,neural information processing workshop,non-cs
0.580153835,0.175897457,never called,non-cs
0.583034665,0.18068821,never required,non-cs
0.579047122,0.174401915,never return,non-cs
0.792030297,0.746774765,new definition,non-cs
0.632956721,0.173096367,new family,non-cs
0.550250587,0.268436401,new items,non-cs
0.248548501,0.436636308,new operations,non-cs
0.247617521,0.697837473,new rules,non-cs
0.717829124,0.534458805,new sense,non-cs
0.237343182,0.590087642,new system,non-cs
0.794532969,0.745608547,new terminology,non-cs
0.697987392,0.11487359,newcastle university,non-cs
0.542032292,0.271772189,newer alternative,non-cs
0.558335097,0.269963076,newer segment,non-cs
0.248080872,0.549439748,next generation commodity computing platform,non-cs
0.487429572,0.329910553,next layer,non-cs
0.686090931,0.441862533,niche circumstances,non-cs
0.630180345,0.111791225,nigel martin,non-cs
0.589765729,0.19460433,nnmf  also non,non-cs
0.458284688,0.349919426,node contains,non-cs
0.460467075,0.349594398,node link,non-cs
0.533624546,0.196244827,nodes compete,non-cs
0.548136219,0.130915134,noga alon,non-cs
0.697533059,0.52156535,noise immunity,non-cs
0.565053874,0.518930869,nontrivial multi,non-cs
0.594524877,0.199704545,norm iec 61131,non-cs
0.795464424,0.439888006,normal anatomy,non-cs
0.793450366,0.438875532,normal form used,non-cs
0.78954823,0.439120559,normally shown,non-cs
0.652997025,0.402932255,notation directly,non-cs
0.729383484,0.334640037,note however,non-cs
0.727347776,0.213039393,nouns first,non-cs
0.601949589,0.436061283,number generation,non-cs
0.599798892,0.732919354,numerical linear algebra aims,non-cs
0.594505775,0.734473945,numerical linear algebra uses properties,non-cs
0.540921881,0.679114452,numerical variational technique devised,non-cs
0.601855948,0.744702082,numerically solve certain differential equations,non-cs
0.948695038,0.527211289,numerically unstable,non-cs
0.658961202,0.82699012,numerous studies,non-cs
0.822325606,0.564223824,object recognition favors supervised learning,non-cs
0.41667159,0.267049679,object within,non-cs
0.702785716,0.849399278,objective optimization problem,non-cs
0.709302102,0.851083506,objective optimization problems,non-cs
0.422940526,0.887933561,objective optimization problems involving two,non-cs
0.586319499,0.637275608,objective programming,non-cs
0.391985713,0.608152441,objects designed,non-cs
0.694699159,0.523046837,observed immune functions,non-cs
0.693882181,0.657275421,observed values,non-cs
0.452941105,0.715337583,obtain generic algorithms,non-cs
0.497177023,0.82252454,obtain increasingly accurate eigenvalue estimates,non-cs
0.675493729,0.257013114,occasionally used,non-cs
0.72795341,0.20969412,occur first,non-cs
0.38361294,0.253808499,octal floating point  base four,non-cs
0.59850526,0.741711267,odes  partial differential equations,non-cs
0.767616604,0.245781605,often abbreviated,non-cs
0.311093789,0.772869956,often abbreviated data viz,non-cs
0.69026537,0.26848941,often applied,non-cs
0.744732324,0.257003504,often called,non-cs
0.726285112,0.248302146,often cited,non-cs
0.79753464,0.858830288,often confused,non-cs
0.649147754,0.653455215,often described schematically,non-cs
0.690945983,0.269685848,often employed,non-cs
0.445787382,0.326180914,often illustrated,non-cs
0.687656943,0.26999369,often incorporated,non-cs
0.630352132,0.234871554,often left,non-cs
0.689931551,0.273449941,often much,non-cs
0.678474926,0.28607224,often necessary,non-cs
0.723856873,0.246054599,often published,non-cs
0.743772611,0.252835534,often referred,non-cs
0.544215593,0.294905415,often seeks,non-cs
0.689635543,0.262355874,often used,non-cs
0.750563866,0.251814333,often used synonymously,non-cs
0.551895368,0.211805637,one advantage,non-cs
0.519275411,0.166942636,one another,non-cs
0.609730946,0.489176574,one application aspect,non-cs
0.611925573,0.489535964,one approach,non-cs
0.306923438,0.803661504,one data item,non-cs
0.525389723,0.195222734,one final division,non-cs
0.441377293,0.296034294,one hidden layer,non-cs
0.881041242,0.573058039,one instruction,non-cs
0.591210092,0.229930034,one kind,non-cs
0.442103868,0.290108186,one layer,non-cs
0.631903124,0.258814256,one may use,non-cs
0.589618355,0.236114525,one means,non-cs
0.685832116,0.634778105,one molecular dynamics simulation may,non-cs
0.543051145,0.356154559,one named function,non-cs
0.612038268,0.21690224,one notable sub,non-cs
0.612421637,0.499948179,one objective function,non-cs
0.687620237,0.191191271,one per member,non-cs
0.736496188,0.483723958,one primary motivation,non-cs
0.522270402,0.218427898,one side,non-cs
0.61086913,0.216897985,one sub,non-cs
0.590956957,0.231040296,one thing,non-cs
0.593854162,0.230446903,one time,non-cs
0.589717824,0.232788679,one type,non-cs
0.554373669,0.474413381,one variable,non-cs
0.615407617,0.245576522,one wants,non-cs
0.713423961,0.508002499,ongoing perception,non-cs
0.61549821,0.42379802,online disinhibition,non-cs
0.793618291,0.638160426,online textbook,non-cs
0.612124856,0.366978901,open group,non-cs
0.213551901,0.367037846,open internet containing hundreds,non-cs
0.246050274,0.635138604,open standard developed,non-cs
0.178345334,0.778118176,operand instructions,non-cs
0.846628221,0.5312935,operate independently,non-cs
0.217857833,0.546004137,operating systems amount,non-cs
0.615706221,0.594109075,operational characterization,non-cs
0.654066723,0.824840268,operations research,non-cs
0.580595423,0.67252953,operations research uses stochastic programming,non-cs
0.258733792,0.456605683,operations using standard dense,non-cs
0.547625164,0.376286116,operators andthen,non-cs
0.732859486,0.595540437,optimal action,non-cs
0.62440452,0.922435218,optimal decisions need,non-cs
0.368835215,0.91872405,optimal one,non-cs
0.48680325,0.793250597,optimal values formed,non-cs
0.170716829,0.303907849,optimally separating hyperplane,non-cs
0.442140152,0.707951694,optimization algorithm based,non-cs
0.44383168,0.701991091,optimization technique composed,non-cs
0.755183785,0.517555778,optimize human well,non-cs
0.388632887,0.684977931,optimized simultaneously,non-cs
0.407584504,0.688472922,optimizing internal,non-cs
0.853129017,0.565992332,optional training function,non-cs
0.191127051,0.164301652,order complete,non-cs
0.675180491,0.695272183,order logic,non-cs
0.676105447,0.696471039,order logic known,non-cs
0.307432917,0.722744413,order logics,non-cs
0.191269428,0.163978368,order one,non-cs
0.431783508,0.486993254,order reduction,non-cs
0.431559532,0.486531991,order reductions,non-cs
0.609370701,0.705919109,ordinary mathematical induction,non-cs
0.44436095,0.2420282,ordinary recursion bears,non-cs
0.762254615,0.313070119,ordinary words,non-cs
0.227917762,0.545118444,organized systems,non-cs
0.475530497,0.273024915,organizes elements,non-cs
0.257917598,0.664948438,oriented code,non-cs
0.291823587,0.636690237,oriented software development approaches,non-cs
0.434107934,0.610057495,original formulation,non-cs
0.486084473,0.583558786,original matrix,non-cs
0.433821503,0.609986206,original method,non-cs
0.754075397,0.85266099,original problem,non-cs
0.344856687,0.504321549,original sun 1 memory management unit,non-cs
0.409854074,0.599942449,original work,non-cs
0.781376332,0.282145093,originally coined,non-cs
0.781237638,0.282126953,originally described,non-cs
0.437108458,0.597798081,originally developed,non-cs
0.780922677,0.280998281,originally introduced,non-cs
0.774531723,0.278981637,originally known,non-cs
0.646492806,0.514886523,orthogonal decomposition along,non-cs
0.597370083,0.155733377,osaka university developed,non-cs
0.452433349,0.749227022,ostrich algorithm pretends,non-cs
0.450948513,0.750833314,ostrich algorithm trades correctness,non-cs
0.677142135,0.377647714,others expressed,non-cs
0.755431609,0.673537084,others like millerrabin prove,non-cs
0.621794334,0.258313037,others would,non-cs
0.54640322,0.619630803,otherwise known,non-cs
0.459928305,0.68002428,output based,non-cs
0.581747313,0.450496151,output relations,non-cs
0.549408631,0.205993828,overall goal,non-cs
0.328058725,0.626894567,overall project schedule,non-cs
0.533853701,0.42594536,overall value must,non-cs
0.580364496,0.113601583,palo alto ventures,non-cs
0.756707376,0.885065348,pandemic crisis management,non-cs
0.325139995,0.696716885,papers presented,non-cs
0.583309053,0.479335785,parallel sort,non-cs
0.501421413,0.718357101,parameter systems,non-cs
0.522307666,0.753707525,parameter tractability,non-cs
0.710871798,0.865854038,parameter tractable problem,non-cs
0.520641776,0.572163962,parameterized complexity,non-cs
0.715065534,0.864873891,parameterized problem,non-cs
0.734675532,0.433363606,parameters show,non-cs
0.503452643,0.723925824,parameters used,non-cs
0.560164686,0.927188134,partial correctness,non-cs
0.400359236,0.663852767,partial map,non-cs
0.478456734,0.691288323,particular algorithm,non-cs
0.674855311,0.676127374,particular distributional semantics,non-cs
0.574526049,0.456415342,particular domain,non-cs
0.598981748,0.467134937,particular emphasis,non-cs
0.571821361,0.453513215,particular np,non-cs
0.571650311,0.456556519,particular outputs,non-cs
0.574129283,0.45265623,particular position,non-cs
0.256068162,0.251379178,particular region,non-cs
0.572900227,0.453215538,particular type,non-cs
0.373817423,0.280049973,particular vertex,non-cs
0.760762679,0.3105414,particular word,non-cs
0.760740483,0.311902074,particular words,non-cs
0.401767767,0.483552208,particularly easy cases,non-cs
0.670551161,0.301973582,particularly useful,non-cs
0.388074106,0.619015658,partitioning design pattern,non-cs
0.825281886,0.542634418,partitioning satisfies one,non-cs
0.424664369,0.452399544,past data breaches,non-cs
0.836005198,0.379142675,path expression,non-cs
0.704671335,0.627711256,path expression language,non-cs
0.834282312,0.380206725,path expression like,non-cs
0.835562926,0.379284267,path expression p,non-cs
0.835842525,0.379102202,path expressions,non-cs
0.760183473,0.615605483,pathology instead,non-cs
0.391224975,0.365660952,people often produce music,non-cs
0.760952017,0.847851786,perception problems,non-cs
0.145122383,0.531960456,perfectly reconstructed,non-cs
0.654428394,0.608217146,perform inference,non-cs
0.745722931,0.435349056,perform lookups,non-cs
0.534434369,0.716526133,perform normal integer operations,non-cs
0.393280682,0.365078486,perform single,non-cs
0.730619681,0.43084759,perform work,non-cs
0.657533195,0.646265392,performing explicit generalization,non-cs
0.938839918,0.400791473,performing gaussian elimination,non-cs
0.835589853,0.352277806,person perceives,non-cs
0.259632095,0.543940496,personal computers based,non-cs
0.816305653,0.491545884,persons understanding,non-cs
0.634399439,0.124192708,peter bartlett,non-cs
0.60767117,0.113482696,philippe flajolet,non-cs
0.388880117,0.322681969,phong shading,non-cs
0.767393139,0.344485426,phrase dictionary attack  however,non-cs
0.216892583,0.43646845,physical addresses,non-cs
0.449045326,0.790526343,physical data model,non-cs
0.325616988,0.451723068,physical electronic device implementing,non-cs
0.654106316,0.542354976,physical model,non-cs
0.846258053,0.41819723,physical movements,non-cs
0.646149387,0.538985464,physical quantity representing,non-cs
0.158155369,0.572634222,physically controlling access,non-cs
0.848737839,0.408085458,physically touching,non-cs
0.523291467,0.548533234,place matrix transposition,non-cs
0.634643769,0.245926477,placed anywhere relative,non-cs
0.410445461,0.662029811,planar graphbased,non-cs
0.82701145,0.79909057,plurality vote,non-cs
0.65872122,0.552828976,pneumatic logic,non-cs
