tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,phrase,label
0.757496954,0.275465262,0.468125933,0.39772038,main foci,non-cs
0.758205435,0.272373039,0.466094305,0.399199699,main operation performed,non-cs
0.865287015,0.274366214,0.481267148,0.466350226,main principles,non-cs
0.766044129,0.277778771,0.475461322,0.388114701,main property,non-cs
0.247244865,0.655814071,0.52657425,0.600743728,maintain ordered lists,non-cs
0.481886921,0.160748454,0.439883509,0.302118299,major challenges,non-cs
0.681111097,0.222072065,0.461543857,0.396713636,major conference,non-cs
0.626607571,0.207404215,0.460625928,0.411179757,major innovations,non-cs
0.471930893,0.161987356,0.429593225,0.29593504,major problem,non-cs
0.636812134,0.222813074,0.469786222,0.409267056,major purpose,non-cs
0.684655359,0.248631497,0.463818291,0.408824356,major subset,non-cs
0.734032429,0.658534913,0.606846859,0.568061188,making unit situated,non-cs
0.524795647,0.605082647,0.677842747,0.615873912,managing information,non-cs
0.617239392,0.675986063,0.212665066,0.366733345,manipulate using standard dense,non-cs
0.602614047,0.396620346,0.393333946,0.3339099,many applications,non-cs
0.603095227,0.391570692,0.389272208,0.337717643,many applications especially,non-cs
0.339606612,0.603586607,0.220586629,0.382809356,many binary search trees,non-cs
0.607335505,0.436503196,0.384861779,0.2256174,many block ciphers,non-cs
0.57785954,0.396044281,0.41902831,0.360111395,many devices,non-cs
0.514922515,0.409483517,0.391990347,0.251582715,many different limbs,non-cs
0.591224799,0.431714482,0.387111649,0.231396809,many different matrix decompositions,non-cs
0.594715256,0.381216546,0.410034327,0.308026547,many disciplines,non-cs
0.443614141,0.266241646,0.39885724,0.317419548,many divide,non-cs
0.577627421,0.378364798,0.40515357,0.303060253,many factors,non-cs
0.689434401,0.424109042,0.449040035,0.297356865,many fields,non-cs
0.595145497,0.393734034,0.411150532,0.319175485,many forms,non-cs
0.572548867,0.423999409,0.367143077,0.302679228,many hypothesized types,non-cs
0.576074537,0.151308055,0.462808346,0.285986346,many important complexity classes,non-cs
0.577577146,0.391963096,0.406237176,0.267068562,many interdisciplinary socio,non-cs
0.657727606,0.365743505,0.408424712,0.29928514,many languages,non-cs
0.481381152,0.775131606,0.687710034,0.833350199,many memory debuggers require applications,non-cs
0.676613791,0.385215864,0.361298408,0.367809789,many optimization methods use,non-cs
0.531802169,0.410127142,0.420980164,0.356416329,many people,non-cs
0.363908802,0.214360907,0.366183504,0.547603287,many popular primality tests,non-cs
0.590815025,0.395251915,0.370519769,0.337669755,many potential implementations,non-cs
0.708894549,0.376798579,0.379700235,0.326812332,many programming languages,non-cs
0.616550685,0.420995426,0.421324969,0.339596207,many properties,non-cs
0.678608489,0.384464797,0.362549806,0.369485029,many register allocation approaches optimize,non-cs
0.586544616,0.392483047,0.410699486,0.314746575,many types,non-cs
0.601497831,0.394151075,0.414170129,0.318423041,many varieties,non-cs
0.531956184,0.158553746,0.625061897,0.46139543,map making world,non-cs
0.519629884,0.158014622,0.625566691,0.451431135,map updates,non-cs
0.709732249,0.553436433,0.354554003,0.483285973,mapping entirely determined,non-cs
0.710410793,0.459987678,0.422556703,0.555982836,maps precisely,non-cs
0.232525749,0.56981063,0.429201483,0.724628117,marcus frean,non-cs
0.407321716,0.520579456,0.404530129,0.679622157,marian petre,non-cs
0.577955584,0.633748522,0.438373894,0.687228216,mario szegedy,non-cs
0.447052901,0.640590844,0.38746329,0.776184385,mark torgerson,non-cs
0.213281235,0.488202922,0.637392068,0.263940349,markov property described,non-cs
0.363857657,0.311057623,0.242691079,0.113375534,markov random field may,non-cs
0.814776293,0.383589124,0.506651574,0.552020194,matching input,non-cs
0.648970143,0.522525071,0.643990763,0.707830774,materials science,non-cs
0.373876675,0.56605945,0.751029989,0.78362486,mathematical computability theorists study,non-cs
0.375766957,0.63920861,0.785794866,0.819191177,mathematical extension,non-cs
0.409446167,0.627546287,0.782534525,0.814576837,mathematical fields,non-cs
0.360070172,0.619939235,0.774732486,0.797459375,mathematical foundations,non-cs
0.294834788,0.498647937,0.787399519,0.693160769,mathematical optimization problem including constraints,non-cs
0.292283034,0.500470473,0.783325345,0.699853802,mathematical optimization problems involving,non-cs
0.353285318,0.599021706,0.72120798,0.791867833,mathematical proof certifying,non-cs
0.363730318,0.62332367,0.738090372,0.785115916,mathematical reasoning,non-cs
0.36862341,0.621932205,0.76894701,0.771472735,mathematical sciences,non-cs
0.377889476,0.586209318,0.769769077,0.793459378,mathematical systems theory,non-cs
0.348480194,0.592376556,0.753463285,0.79999143,mathematical tool designed,non-cs
0.433863987,0.636265747,0.767145866,0.763184131,mathematics focused,non-cs
0.132378592,0.468899785,0.639802089,0.447487769,matrix algorithms,non-cs
0.180667926,0.46140984,0.649053478,0.453244815,matrix containing,non-cs
0.165100183,0.464390834,0.646449884,0.451703235,matrix structures,non-cs
0.4469463,0.634918228,0.385283666,0.804804309,matthew kwan,non-cs
0.388720216,0.684435328,0.443484929,0.789527618,matthias braun,non-cs
0.920218614,0.467053897,0.380711112,0.482623458,maximal number,non-cs
0.587840626,0.193451373,0.334056664,0.646351968,maximize use,non-cs
0.657720733,0.455088432,0.272408098,0.720234021,maximizing comfort,non-cs
0.876502192,0.469001623,0.369006933,0.433891641,maximum amount,non-cs
0.878582754,0.468460284,0.369529178,0.433579201,maximum value,non-cs
0.260354801,0.454422767,0.342716858,0.510385168,may also,non-cs
0.231161517,0.569915419,0.292727719,0.653125364,may also include accounting software,non-cs
0.289481278,0.43260146,0.390754181,0.549114184,may execute,non-cs
0.628097755,0.069560573,0.37098167,0.627354317,may improve,non-cs
0.53579941,0.465468303,0.506140856,0.871150482,may include pointer functions,non-cs
0.394999851,0.165491858,0.252075556,0.27487558,may lack continuous network connectivity,non-cs
0.601640179,0.448699315,0.421274863,0.873611789,may recognize known ciphertexts,non-cs
0.280025367,0.430717447,0.385167246,0.548986496,may refer,non-cs
0.202692083,0.429605135,0.399889794,0.548519189,may use knowledge,non-cs
0.59982585,0.754705515,0.420697764,0.779435243,mccarthy evaluation,non-cs
0.431787009,0.758963392,0.45043952,0.599599722,mcgurk effect arises,non-cs
0.432729577,0.758938249,0.451342408,0.59873777,mcgurk effect based,non-cs
0.432204978,0.311012187,0.642722834,0.870966804,md simulations,non-cs
0.31627597,0.918521281,0.729585559,0.570946496,measure molecular dynamics,non-cs
0.522171479,0.413068083,0.663684747,0.454217165,measuring properties,non-cs
0.70516406,0.534182239,0.634212597,0.696598881,mechanical systems,non-cs
0.410876941,0.26724057,0.450258815,0.552810915,media player known,non-cs
0.66413901,0.422830136,0.431245195,0.765892478,mediated communications,non-cs
0.664079006,0.422477467,0.430907124,0.763743002,mediated reality,non-cs
0.490637455,0.254420236,0.648638065,0.823506634,medical imaging also establishes,non-cs
0.469186726,0.289218615,0.646552785,0.849210391,medical reasons,non-cs
0.687896585,0.705355671,0.313597394,0.307035459,meet third normal form standards,non-cs
0.687815492,0.705348017,0.313599268,0.307029301,meet third normal form would,non-cs
0.566718049,0.773245177,0.725882551,0.385191139,meeting software requirements rather,non-cs
0.547659925,0.087999819,0.696163966,0.542896015,membership inference,non-cs
0.723883311,0.291391919,0.323108031,0.166382952,membership inference attacks,non-cs
0.27749455,0.723651967,0.608043244,0.803342686,memory debuggers work,non-cs
0.678281953,0.188799172,0.340709375,0.197731321,memory leaks due,non-cs
0.528780136,0.322834688,0.698834065,0.563423265,mental states,non-cs
0.477793223,0.156101005,0.293489903,0.228968909,mental weaknesses,non-cs
0.751023174,0.455160981,0.368990832,0.594486073,mentioned explicitly,non-cs
0.69036331,0.719495304,0.543160503,0.68495745,merge operation,non-cs
0.633221074,0.724387463,0.550033871,0.693448186,mergeable heap structures,non-cs
0.76959429,0.659763435,0.6958896,0.566666255,messaging open service interface definition,non-cs
0.284278722,0.579604443,0.510637201,0.517896602,metacognition concerned,non-cs
0.632461977,0.518021587,0.528322814,0.572425061,method used,non-cs
0.591383808,0.511294833,0.579227696,0.543066767,methods defined,non-cs
0.356933104,0.330002895,0.536275732,0.53502737,methods including,non-cs
0.248106087,0.430012171,0.397015361,0.538705844,methods may,non-cs
0.560819061,0.276936762,0.415660022,0.200239865,metric facility location problem,non-cs
0.289085891,0.629694126,0.472651094,0.368705165,metric k-center,non-cs
0.554023926,0.720197634,0.42695581,0.723995717,michael collins,non-cs
0.550625336,0.718104647,0.425573062,0.724249277,michael halliday,non-cs
0.650956957,0.765485875,0.721486724,0.799642366,microbial intelligence,non-cs
0.473309444,0.814955104,0.807146075,0.725806079,microsoft created,non-cs
0.472975233,0.814925813,0.806968941,0.725602069,microsoft developed,non-cs
0.475073877,0.816533642,0.806995856,0.726835756,microsoft since,non-cs
0.233802332,0.56985484,0.290503758,0.645149358,might also need memory debuggers,non-cs
0.226001165,0.45213937,0.366761755,0.516944564,might contain,non-cs
0.612846456,0.444038809,0.420703402,0.874350762,might instead make cryptanalysis easier,non-cs
0.234519202,0.4402796,0.375533614,0.532457933,might specify,non-cs
0.433762509,0.323070333,0.434765968,0.748979551,military significance,non-cs
0.47459013,0.649732711,0.582053283,0.298028467,min item allocation,non-cs
0.585908393,0.349706907,0.147532414,0.440744005,minimal evaluation,non-cs
0.516568818,0.704717708,0.265638352,0.095999042,minimizing cost,non-cs
0.569796335,0.384190668,0.25348699,0.443966848,minimum capacity,non-cs
0.57260668,0.381784474,0.255268408,0.446701143,minimum cut,non-cs
0.557715589,0.384759599,0.260522913,0.452950587,minimum feedback arc set,non-cs
0.457237217,0.219376912,0.339557835,0.228364335,misleading equivalence,non-cs
0.765538675,0.668548109,0.696588642,0.599841427,mit open courseware,non-cs
0.76445706,0.681495172,0.691717764,0.645494928,mit press,non-cs
0.764359424,0.680345837,0.692133452,0.64328105,mit scheme,non-cs
0.529541799,0.646375561,0.423352031,0.738201381,mitchell waldrop,non-cs
0.385595802,0.301840142,0.331710952,0.242813085,mixed reality,non-cs
0.58819264,0.580892639,0.550417644,0.474894416,modality studied,non-cs
0.502246376,0.514131341,0.60013613,0.494565045,model context,non-cs
0.505825319,0.324490447,0.387499608,0.155165847,model nonlinear processes,non-cs
0.471862415,0.528716795,0.602996445,0.46249599,model sequences,non-cs
0.673130507,0.342512457,0.211007289,0.400477581,model various low,non-cs
0.496340182,0.531122765,0.648266207,0.50584333,modeling systems,non-cs
0.558593278,0.249543267,0.557994743,0.247569373,models need,non-cs
0.906261884,0.649272093,0.388319372,0.526725262,modern application,non-cs
0.92220739,0.639980312,0.390453767,0.519896814,modern branch,non-cs
0.888578755,0.647425687,0.382897273,0.524933323,modern practice offers essentially,non-cs
0.840235187,0.653500776,0.369978381,0.528554993,modern robust optimization deals primarily,non-cs
0.923844017,0.639962473,0.390855791,0.519960744,modern self,non-cs
0.93853141,0.635544788,0.393671638,0.517264027,modern study,non-cs
0.896392329,0.659924284,0.3881793,0.534641154,modern technology,non-cs
0.263913139,0.619169091,0.629133383,0.528651366,modify class prototype,non-cs
0.351807259,0.876894632,0.734483183,0.574104409,molecular biology,non-cs
0.324390972,0.916147787,0.706023878,0.580565402,molecular dynamics generally leads,non-cs
0.321530881,0.915668103,0.726331501,0.572735677,molecular dynamics models,non-cs
0.323389898,0.914877315,0.727942806,0.572300372,molecular mechanics,non-cs
0.583609018,0.431667394,0.854078138,0.574584505,monitoring brain function,non-cs
0.363632341,0.784797084,0.622711868,0.784177049,monitoring memory access,non-cs
0.554685962,0.340097811,0.26391032,0.571172667,mostly compatible,non-cs
0.370755962,0.231951425,0.461424917,0.284411468,mostly concerned,non-cs
0.403611295,0.528398432,0.485260727,0.641291705,mounted sights  manipulanda,non-cs
0.516747866,0.451006541,0,0.27469499,mouse coming,non-cs
0.453691541,0.343769365,0.546602829,0.594574192,move consists,non-cs
0.208031847,0.487522806,0.640198528,0.263864238,mrf  markov network,non-cs
0.606894731,0.046194033,0.473975419,0.438778333,much larger lists available,non-cs
0.412733503,0.474192942,0.372852692,0.519554168,much like half,non-cs
0.876929349,0.660486506,0.382870596,0.534402823,much modern controller design,non-cs
0.736189408,0.503308706,0.199995575,0.585652566,much smoother shading,non-cs
0.618900775,0.209770522,0.168868444,0.371444174,much weaker,non-cs
0.220640206,0.485992661,0.525802664,0.393207584,multifaceted construct used,non-cs
0.420857874,0.49216475,0.361340333,0.222641517,multiple classes,non-cs
0.456229567,0.459330523,0.396331721,0.275041941,multiple edges,non-cs
0.491853007,0.442837516,0.398363085,0.271210562,multiple interconnected layers,non-cs
0.453193959,0.46314761,0.398441612,0.271573837,multiple parameters,non-cs
0.456580045,0.507279279,0.380887601,0.230789509,multiple patients,non-cs
0.490264292,0.484794987,0.407782858,0.286216756,multiple sensors,non-cs
0.693876414,0.282848684,0.793534347,0.358846884,music videos,non-cs
0.815404809,0.405683477,0.762267321,0.422165837,music visualization may,non-cs
0.81863029,0.410710637,0.759636397,0.425130714,music visualization systems,non-cs
0.811661301,0.400749236,0.764870623,0.419212147,musical track,non-cs
0.496347197,0.286132411,0.517061683,0.292015884,must also,non-cs
0.511582835,0.292858472,0.506570093,0.301413129,must hold,non-cs
0.218767418,0.681605676,0.589942698,0.298566066,n - variable ordinary boolean function acting,non-cs
0.127396382,0.621042101,0.48385699,0.349251272,name entered,non-cs
0.125202816,0.619963541,0.485079991,0.347001235,name hints,non-cs
0.507508747,0.17771026,0.294931263,0.630246388,name positive matrix factorization,non-cs
0.547964945,0.482954701,0.458000938,0.584625038,named pipes,non-cs
0.540083863,0.543592796,0.09150571,0.36509579,narrowband analog,non-cs
0.378471171,0.660611053,0.433536945,0.757792211,nathan dautenhahn,non-cs
0.613737673,0.524150648,0.692129397,0.255879392,national centers,non-cs
0.384647072,0.372337765,0.281495948,0.697543724,natural parts,non-cs
0.397786474,0.951960652,0.561176795,0.728336942,natural systems include ant colonies,non-cs
0.379023622,0.375367286,0.286763696,0.695392659,natural way,non-cs
0.346928502,0.381023932,0.301983839,0.690795202,naturally occurring state described,non-cs
0.150110081,0.622820128,0.578388399,0.669477272,naval research,non-cs
0.977504696,0.548388264,0.480134672,0.596344296,nearest neighbor,non-cs
0.977556487,0.548407545,0.480149039,0.596338264,nearest neighbors algorithm,non-cs
0.587266133,0.519491144,0.286242003,0.496613805,nearly constant time per retrieval,non-cs
0.668768718,0.087923552,0.374465111,0.57399798,necessarily perform better,non-cs
0.524748443,0.265651321,0.515172385,0.317335491,necessary condition,non-cs
0.659310962,0.083162347,0.27883734,0.285552214,negative matrix approximation,non-cs
0.656678326,0.082038954,0.279051868,0.285063785,negative matrix factorization,non-cs
0.657939928,0.082197213,0.279019175,0.285108892,negative matrix factorization lee,non-cs
