PCA Untuned 0,PCA Untuned 1,phrase,label
0.720212748,0.249809739,monitoring brain function,non-cs
0.828749378,0.356676677,monitoring memory access,non-cs
0.006648007,0.304390339,mostly compatible,non-cs
0.16982612,0.558076203,mostly concerned,non-cs
0.349961918,0.314308571,mounted sights  manipulanda,non-cs
0.500804859,0.403300149,mouse coming,non-cs
0.273941315,0.286971735,move consists,non-cs
0.652192439,0.440139045,mrf  markov network,non-cs
0.268200395,0.213236499,much larger lists available,non-cs
0.21176435,0.543796596,much like half,non-cs
0.468020068,0.277649865,much modern controller design,non-cs
0.152681054,0.44677558,much smoother shading,non-cs
0.182406592,0.907087859,much weaker,non-cs
0.413345741,0.313076008,multifaceted construct used,non-cs
0.545205189,0.392342632,multiple classes,non-cs
0.315245052,0.463546939,multiple edges,non-cs
0.37139474,0.353083465,multiple interconnected layers,non-cs
0.385360277,0.421147155,multiple parameters,non-cs
0.456135666,0.427112122,multiple patients,non-cs
0.464119429,0.297585799,multiple sensors,non-cs
0.442890797,0.367789869,music videos,non-cs
0.531787123,0.336671951,music visualization may,non-cs
0.622359678,0.314628605,music visualization systems,non-cs
0.342003352,0.264698231,musical track,non-cs
0.221053284,0.363699523,must also,non-cs
0.193772293,0.325655665,must hold,non-cs
0.568165992,0.581463633,n - variable ordinary boolean function acting,non-cs
0.437064449,0.245286567,name entered,non-cs
0.378463928,0.360951861,name hints,non-cs
0.252770294,0.205766036,name positive matrix factorization,non-cs
0.365322274,0.37078555,named pipes,non-cs
0.371129306,0.821108091,narrowband analog,non-cs
0.334612078,0.516377595,nathan dautenhahn,non-cs
0.421802852,0.280280125,national centers,non-cs
0.213693976,0.307519326,natural parts,non-cs
0.650600443,0.331783201,natural systems include ant colonies,non-cs
0.100197089,0.312095886,natural way,non-cs
0.254060248,0.2923378,naturally occurring state described,non-cs
0.640597675,0.367391805,naval research,non-cs
0.24990201,0.344550127,nearest neighbor,non-cs
0.517292455,0.411549753,nearest neighbors algorithm,non-cs
0.175204733,0.259790941,nearly constant time per retrieval,non-cs
0.047209689,0.277793109,necessarily perform better,non-cs
0.189143642,0.301024681,necessary condition,non-cs
0.430976012,0.874872149,negative matrix approximation,non-cs
0.485828188,0.813331431,negative matrix factorization,non-cs
0.455751877,0.789295626,negative matrix factorization lee,non-cs
0.474669114,0.822697168,negative matrix factorizations,non-cs
0.271796419,0.793977858,negative outcome,non-cs
0.511927206,0.242402657,network built,non-cs
0.65017812,0.364837089,network games  proceedings,non-cs
0.589744389,0.291693379,networking paradigms primarily based upon,non-cs
0.493104373,0.197366698,networks performing,non-cs
0.826112197,0.266892635,neural information processing workshop,non-cs
0.344835018,0.951709622,never called,non-cs
0.140511625,0.597685335,never required,non-cs
0.322922429,0.923489042,never return,non-cs
0.339169738,0.372463699,new definition,non-cs
0.308166018,0.350590839,new family,non-cs
0.334068893,0.328453344,new items,non-cs
0.353831912,0.323498445,new operations,non-cs
0.371918138,0.402416009,new rules,non-cs
0.187129781,0.33540045,new sense,non-cs
0.35415048,0.385380444,new system,non-cs
0.35773808,0.423670367,new terminology,non-cs
0.487626308,0.38255549,newcastle university,non-cs
0.235257408,0.436408865,newer alternative,non-cs
0.268601382,0.43183808,newer segment,non-cs
0.654898336,0.303495971,next generation commodity computing platform,non-cs
0.298034956,0.353855467,next layer,non-cs
0.20118612,0.457272587,niche circumstances,non-cs
0.376683116,0.50116707,nigel martin,non-cs
0.204199798,0.810501555,nnmf  also non,non-cs
0.418079247,0.237680758,node contains,non-cs
0.523487671,0.275112651,node link,non-cs
0.503802769,0.244271613,nodes compete,non-cs
0.268150741,0.633779818,noga alon,non-cs
0.281561839,0.457986285,noise immunity,non-cs
0.210106822,0.898473145,nontrivial multi,non-cs
0.477869495,0.441565508,norm iec 61131,non-cs
0.178235623,0.508777147,normal anatomy,non-cs
0.113628698,0.474535293,normal form used,non-cs
0.163380664,0.376439997,normally shown,non-cs
0.352523447,0.289719031,notation directly,non-cs
0.226665354,0.453653141,note however,non-cs
0.370089868,0.352146954,nouns first,non-cs
0.467624859,0.386331013,number generation,non-cs
0.762958462,0.451803179,numerical linear algebra aims,non-cs
0.811147451,0.455059271,numerical linear algebra uses properties,non-cs
0.675831453,0.414520203,numerical variational technique devised,non-cs
0.736469221,0.422582248,numerically solve certain differential equations,non-cs
0.314019082,0.827554681,numerically unstable,non-cs
0.423042217,0.226705199,numerous studies,non-cs
0.575610616,0.326079192,object recognition favors supervised learning,non-cs
0.441700974,0.272706852,object within,non-cs
0.561124183,0.323403804,objective optimization problem,non-cs
0.56703682,0.301687034,objective optimization problems,non-cs
0.634891166,0.345549646,objective optimization problems involving two,non-cs
0.210124638,0.201299509,objective programming,non-cs
0.445306132,0.196017034,objects designed,non-cs
0.495208619,0.315196046,observed immune functions,non-cs
0.31940388,0.288926395,observed values,non-cs
0.668910844,0.370473694,obtain generic algorithms,non-cs
0.33418393,0.191413925,obtain increasingly accurate eigenvalue estimates,non-cs
0.158237482,0.436652096,occasionally used,non-cs
0.273250242,0.25544828,occur first,non-cs
0.485332692,0.511149317,octal floating point  base four,non-cs
0.660482317,0.561521272,odes  partial differential equations,non-cs
0.176922392,0.590641037,often abbreviated,non-cs
0.328333544,0.563299705,often abbreviated data viz,non-cs
0.125948791,0.205654709,often applied,non-cs
0.15878743,0.300332368,often called,non-cs
0.153099657,0.189537877,often cited,non-cs
0.204682743,0.638663073,often confused,non-cs
0.298794841,0.131105056,often described schematically,non-cs
0.147916942,0.175379529,often employed,non-cs
0.27038953,0.216742754,often illustrated,non-cs
0.182913474,0.246419991,often incorporated,non-cs
0.153553165,0.707981931,often left,non-cs
0.158786749,0.303464537,often much,non-cs
0.184077546,0.314564313,often necessary,non-cs
0.226476948,0.221074846,often published,non-cs
0.13670257,0.223500398,often referred,non-cs
0.153033651,0.270147069,often seeks,non-cs
0.110415271,0.208211994,often used,non-cs
0.238214354,0.291502333,often used synonymously,non-cs
0.095787245,0.549899785,one advantage,non-cs
0.203825519,0.417624821,one another,non-cs
0.280381932,0.688897046,one application aspect,non-cs
0.199285005,0.669793787,one approach,non-cs
0.30978449,0.807655663,one data item,non-cs
0.280990696,0.631785189,one final division,non-cs
0.264372338,0.864822343,one hidden layer,non-cs
0.225598752,0.753016589,one instruction,non-cs
0.124906256,0.61152705,one kind,non-cs
0.208072035,0.776171514,one layer,non-cs
0.276481912,0.27919138,one may use,non-cs
0.20004934,0.433802085,one means,non-cs
0.610313973,0.535691505,one molecular dynamics simulation may,non-cs
0.293050594,0.635521561,one named function,non-cs
0.188890883,0.474326997,one notable sub,non-cs
0.18557917,0.647898941,one objective function,non-cs
0.244594527,0.601944702,one per member,non-cs
0.216462625,0.511933726,one primary motivation,non-cs
0.174638825,0.722032062,one side,non-cs
0.251156652,0.811168727,one sub,non-cs
0.116241177,0.493287084,one thing,non-cs
0.168635554,0.567449935,one time,non-cs
0.18816479,0.71754574,one type,non-cs
0.222389577,0.811414327,one variable,non-cs
0.163989347,0.381200198,one wants,non-cs
0.264123213,0.183941032,ongoing perception,non-cs
0.654094133,0.763359881,online disinhibition,non-cs
0.813244595,0.400555331,online textbook,non-cs
0.111598792,0.181728972,open group,non-cs
0.617625819,0.285175001,open internet containing hundreds,non-cs
0.475056161,0.195619663,open standard developed,non-cs
0.470349509,0.366068824,operand instructions,non-cs
0.223909512,0.800432263,operate independently,non-cs
0.5544107,0.270124699,operating systems amount,non-cs
0.469940123,0.252914334,operational characterization,non-cs
0.693728556,0.293106995,operations research,non-cs
0.955762077,0.339995248,operations research uses stochastic programming,non-cs
0.353073977,0.368071208,operations using standard dense,non-cs
0.429368527,0.286134456,operators andthen,non-cs
0.103582697,0.191154699,optimal action,non-cs
0.263217172,0.269484164,optimal decisions need,non-cs
0.027664989,0.296077869,optimal one,non-cs
0.16666023,0.200897291,optimal values formed,non-cs
0.459012987,0.516390179,optimally separating hyperplane,non-cs
0.61788288,0.359194022,optimization algorithm based,non-cs
0.681461344,0.334621029,optimization technique composed,non-cs
0.310646631,0.231189308,optimize human well,non-cs
0.312028887,0.236408695,optimized simultaneously,non-cs
0.492399333,0.301480393,optimizing internal,non-cs
0.328951005,0.723621261,optional training function,non-cs
0.136171917,0.176737797,order complete,non-cs
0.517329163,0.416859768,order logic,non-cs
0.502621435,0.304698502,order logic known,non-cs
0.603548666,0.405424732,order logics,non-cs
0.27595509,0.448512041,order one,non-cs
0.451324146,0.692896529,order reduction,non-cs
0.492465708,0.61936311,order reductions,non-cs
0.457308116,0.686909612,ordinary mathematical induction,non-cs
0.261672531,0.681294822,ordinary recursion bears,non-cs
0.135857193,0.743131816,ordinary words,non-cs
0.419084666,0.153062042,organized systems,non-cs
0.429508532,0.171749746,organizes elements,non-cs
0.533752686,0.228357878,oriented code,non-cs
0.755998023,0.215750001,oriented software development approaches,non-cs
0.123196561,0.235424837,original formulation,non-cs
0.323057504,0.35085673,original matrix,non-cs
0.157494258,0.314510563,original method,non-cs
0.222146128,0.477995616,original problem,non-cs
0.715564697,0.477156488,original sun 1 memory management unit,non-cs
0.128056423,0.256539522,original work,non-cs
0.328885563,0.318356147,originally coined,non-cs
0.325479054,0.27068381,originally described,non-cs
0.377711741,0.285566413,originally developed,non-cs
0.302193864,0.303019277,originally introduced,non-cs
0.180953023,0.284085467,originally known,non-cs
0.386132513,0.392605113,orthogonal decomposition along,non-cs
0.693814172,0.361009579,osaka university developed,non-cs
0.593416792,0.612326292,ostrich algorithm pretends,non-cs
0.387027725,0.375912676,ostrich algorithm trades correctness,non-cs
0.265181235,0.388870564,others expressed,non-cs
0.305312853,0.399093146,others like millerrabin prove,non-cs
0.224061675,0.42698454,others would,non-cs
0.116948936,0.470980423,otherwise known,non-cs
0.391045623,0.337408403,output based,non-cs
0.556174433,0.348397965,output relations,non-cs
0.206521374,0.255357117,overall goal,non-cs
0.441993684,0.235710124,overall project schedule,non-cs
0.28629582,0.309408729,overall value must,non-cs
0.41744328,0.368015587,palo alto ventures,non-cs
0.587967751,0.45579576,pandemic crisis management,non-cs
0.484767026,0.316287811,papers presented,non-cs
0.371798773,0.730493169,parallel sort,non-cs
0.502732587,0.406813535,parameter systems,non-cs
0.356484139,0.329819123,parameter tractability,non-cs
0.404555762,0.376920783,parameter tractable problem,non-cs
0.455153327,0.601655774,parameterized complexity,non-cs
0.430015593,0.564214955,parameterized problem,non-cs
0.336340694,0.245575636,parameters show,non-cs
0.430890824,0.251998615,parameters used,non-cs
0.148271288,0.652814761,partial correctness,non-cs
0.327520551,0.804037409,partial map,non-cs
0.445345426,0.278057074,particular algorithm,non-cs
0.392699529,0.341151608,particular distributional semantics,non-cs
0.38903473,0.256702641,particular domain,non-cs
0.169766903,0.219615728,particular emphasis,non-cs
0.280062195,0.50140905,particular np,non-cs
0.32376632,0.277012502,particular outputs,non-cs
0.194920114,0.279500602,particular position,non-cs
0.254266614,0.290193923,particular region,non-cs
0.228151166,0.296163522,particular type,non-cs
0.371261985,0.311425271,particular vertex,non-cs
0.18923386,0.28202657,particular word,non-cs
0.19659766,0.279411481,particular words,non-cs
0.056955946,0.391590202,particularly easy cases,non-cs
0.05925154,0.183671764,particularly useful,non-cs
0.556050271,0.53249764,partitioning design pattern,non-cs
0.274233394,0.331468533,partitioning satisfies one,non-cs
0.552348063,0.55092333,past data breaches,non-cs
0.289353706,0.365047617,path expression,non-cs
0.393366986,0.253130865,path expression language,non-cs
0.266266736,0.323648215,path expression like,non-cs
0.323618563,0.381323724,path expression p,non-cs
0.310464069,0.350365589,path expressions,non-cs
0.463168557,0.804425876,pathology instead,non-cs
0.327491839,0.221916378,people often produce music,non-cs
0.415393437,0.600310593,perception problems,non-cs
0.125393342,0.246471714,perfectly reconstructed,non-cs
0.488344412,0.322683144,perform inference,non-cs
0.469133514,0.237340115,perform lookups,non-cs
0.456696174,0.491148092,perform normal integer operations,non-cs
0.201551617,0.451561749,perform single,non-cs
0.428323566,0.162734434,perform work,non-cs
0.360264724,0.056024104,performing explicit generalization,non-cs
0.543516233,0.670385167,performing gaussian elimination,non-cs
0.362351246,0.160592023,person perceives,non-cs
0.762193543,0.397818905,personal computers based,non-cs
0.157920643,0.100048239,persons understanding,non-cs
0.400602765,0.523220944,peter bartlett,non-cs
0.345425575,0.432868903,philippe flajolet,non-cs
0.304846411,0.449779087,phong shading,non-cs
0.632266614,0.629734929,phrase dictionary attack  however,non-cs
0.471496041,0.309906314,physical addresses,non-cs
0.681276514,0.310779585,physical data model,non-cs
0.568916041,0.253404009,physical electronic device implementing,non-cs
0.531488932,0.31057881,physical model,non-cs
0.315224555,0.255636706,physical movements,non-cs
0.351268746,0.296978708,physical quantity representing,non-cs
0.472878771,0.245763955,physically controlling access,non-cs
0.282130944,0.253596643,physically touching,non-cs
0.56728087,0.357826961,place matrix transposition,non-cs
0.133519613,0.216482312,placed anywhere relative,non-cs
0.720063698,0.296221208,planar graphbased,non-cs
0.304848735,0.543012818,plurality vote,non-cs
0.54904505,0.465532754,pneumatic logic,non-cs
0.448384273,0.366582239,point distribution model concept,non-cs
