PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,phrase,label
0.458823823,0.617156457,0.391486089,0.498332112,intensive care settings,non-cs
0.404796834,0.21667932,0.172116495,0.562451567,interactive experience,non-cs
0.264460013,0.442941469,0.231124659,0.335552384,interdisciplinary field,non-cs
0.248476084,0.440394578,0.252507202,0.336320082,interdisciplinary subfield,non-cs
0.756399922,0.382984502,0.300274008,0.359046209,interest grew,non-cs
0.403051619,0.70023972,0.188226332,0.432847482,interfaces recommendation introduces,non-cs
0.327589754,0.489604338,0.031847657,0.560759915,interfaces workshop,non-cs
0.398803375,0.275940308,0.40281805,0.496666021,interlinked set,non-cs
0.436066248,0.646022864,0.248872326,0.446564844,intermediate representation,non-cs
0.454820356,0.502754176,0.556303084,0.761209947,intermediate storage,non-cs
0.296849678,0.410203115,0.365490354,0.396291795,internal state,non-cs
0.474109694,0.596367767,0.503963605,0.383175462,internal state changes,non-cs
0.345249483,0.453790322,0.285210098,0.659216152,internally use,non-cs
0.337420033,0.507875139,0.499231215,0.873638746,internet routing registry works,non-cs
0.096747505,0.424687396,0.45687301,0.481203051,interpret svm models,non-cs
0.513354583,0.588069524,0.586461265,0.188353026,intersection condition,non-cs
0.777982706,0.672910665,0.740384097,0.249712759,intolerably bad,non-cs
0.333729258,0.521444619,0.247065334,0.517712183,introductory computer science classes,non-cs
0.189574632,0.305477136,0.423621898,0.219816418,intuitionistic equivalents,non-cs
0.224884422,0.324536471,0.451493576,0.171916789,intuitive notion,non-cs
0.095662994,0.368582842,0.385265498,0.461313582,intuitive way using information,non-cs
0.164346299,0.330580137,0.30479629,0.198239767,intuitively understood,non-cs
0.071949317,0.444754025,0.472128603,0.33893867,inverse iteration algorithm requires solving,non-cs
0.27142601,0.692325612,0.309563857,0.344938674,investigating solutions,non-cs
0.520022485,0.265597195,0.635222829,0.56871685,involve large amounts,non-cs
0.577391525,0.215541982,0.457671389,0.484324963,involved merging,non-cs
0.655435803,0.291995551,0.356699333,0.214946134,involves looking,non-cs
0.460147497,0.41438267,0.311839578,0.337388646,ip  interpreted,non-cs
0.386431759,0.522444713,0.547966447,0.334365093,isolated vocabulary,non-cs
0.150816205,0.395541991,0.574519302,0.339313101,isolation exploiting semantics,non-cs
0.451957296,0.616120998,0.367490448,0.471192476,iteration replacing,non-cs
0.470473,0.426255404,0.241595594,0.332942136,iterations converges,non-cs
0.354043481,0.263979827,0.173847816,0.343470692,iterative fashion,non-cs
0.168318533,0.463083364,0.232835608,0.322055378,iteratively solving,non-cs
0.180150556,0.30841888,0.444375638,0.397892133,iterator concept,non-cs
0.550926902,0.405643338,0.220175953,0.341645876,iterators pointing,non-cs
0.736026172,0.368648499,0.410566456,0.367873808,jennifer lopez worn,non-cs
0.705654984,0.467266683,0.443788203,0.399507998,john biggs,non-cs
0.703215546,0.477940144,0.441854289,0.361431689,john mccarthy,non-cs
0.509161036,0.390126247,0.376133382,0.736883273,join operation,non-cs
0.591315994,0.538460151,0.299985333,0.526151455,joint international conference,non-cs
0.16958628,0.345406553,0.522671117,0.320484978,joint parameters,non-cs
0.795963509,0.472623761,0.429824479,0.393075092,jonathan baxter,non-cs
0.616411282,0.335987484,0.491305252,0.346588638,joseph hodges,non-cs
0.35646028,0.607708124,0.45761862,0.194363971,judged primarily,non-cs
0.630139775,0.397247485,0.416855125,0.205886434,julius caesar,non-cs
0.289597568,0.389515474,0.809087639,0.318097583,k - sparse graphs,non-cs
0.828062542,0.397151277,0.539224503,0.235112091,kevin fall started,non-cs
0.108303362,0.440687654,0.497788235,0.492787914,key algorithm,non-cs
0.425038738,0.414521647,0.36282234,0.190418689,key distinction,non-cs
0.44572333,0.353724886,0.373307712,0.425586466,key greater,non-cs
0.576567199,0.46049435,0.466643928,0.524874811,key properties,non-cs
0.446951187,0.409122318,0.325020209,0.385916473,key role,non-cs
0.51281745,0.592778579,0.749375506,0.500390582,lacks specialized features,non-cs
0.235829153,0.234695797,0.608663971,0.260532596,laman graphs arising,non-cs
0.568940196,0.271685061,0.385783429,0.419185517,lance fortnow,non-cs
0.507620569,0.39186953,0.386577418,0.321653315,landmark points,non-cs
0.3412687,0.259887061,0.48788177,0.214169945,langevin dynamics,non-cs
0.639141094,0.121944627,0.599045951,0.441507247,large body,non-cs
0.066790262,0.385447005,0.543410323,0.298286223,large deep generative models,non-cs
0.524781809,0.282840768,0.646531233,0.637238137,large number,non-cs
0.171150426,0.305997519,0.753586711,0.383142704,large sparse matrices,non-cs
0.377371437,0.315401769,0.475041424,0.515340638,large values,non-cs
0.520557118,0.358211539,0.42765536,0.820173128,large workspace,non-cs
0.328881778,0.430335925,0.455015426,0.62217337,largely based,non-cs
0.369832184,0.253453156,0.616523244,0.511827044,larger scale,non-cs
0.435424046,0.58294948,0.448862903,0.807266894,larger services infrastructure called,non-cs
0.563339627,0.501081877,0.422183352,0.312726927,larry stockmeyer  proceedings,non-cs
0.695456727,0.267156327,0.540293531,0.373015226,lars rnnbck,non-cs
0.452832207,0.249863337,0.463540674,0.631001726,laser lighting display,non-cs
0.606500552,0.438093889,0.606020181,0.459832231,last child node,non-cs
0.65037659,0.391333208,0.647260165,0.445946066,last step,non-cs
0.580781085,0.406192609,0.590915813,0.270965046,last two categories,non-cs
0.661469776,0.471144851,0.437286355,0.519521048,later expanded,non-cs
0.608785116,0.41749213,0.399329575,0.478462638,later used,non-cs
0.746457087,0.392208605,0.413131141,0.149454395,latter asks,non-cs
0.402662231,0.433278484,0.553732304,0.14605187,latter case form,non-cs
0.712967921,0.202496845,0.625759931,0.153402197,latter might,non-cs
0.39164144,0.195313906,0.575292291,0.124918268,latter notion,non-cs
0.462057247,0.419044608,0.431230265,0.602265835,launched google image search,non-cs
0.552347942,0.724119831,0.41535139,0.411942128,laws commonly apply,non-cs
0.616399211,0.549456128,0.64633676,0.4077158,lazy inheritance,non-cs
0.604231858,0.235333308,0.627769551,0.69228926,lazy loading,non-cs
0.440292517,0.23184863,0.481542187,0.652512698,lazy loading demonstrated,non-cs
0.469565934,0.402559801,0.54980958,0.85352455,lazy loading mozilla web dev,non-cs
0.619045468,0.348244655,0.328040308,0.477535701,lcfrs  one,non-cs
0.295736864,0.396464134,0.222521303,0.390909851,lcfrs grammar,non-cs
0.119151058,0.438158,0.527492175,0.224007554,lda  normal discriminant analysis,non-cs
0.341625836,0.582340241,0.053196726,0.269464114,leading ai textbooks define,non-cs
0.559009242,0.595227536,0.51405287,0.48680418,leak information,non-cs
0.433062744,0.357661052,0.020177835,0.368766388,learn interactions following,non-cs
0.438442428,0.637619588,0.066024606,0.362248884,learners become aware,non-cs
0.293091517,0.392115456,0.150582223,0.326005292,learning state,non-cs
0.798059646,0.46595586,0.634656342,0.251642999,least astonishment,non-cs
0.86122443,0.494806733,0.765083323,0.393709852,least one,non-cs
0.806528362,0.613059009,0.67893244,0.535491837,least one member,non-cs
0.808498293,0.49879651,0.721630444,0.320920336,least surprise,non-cs
0.426719704,0.462662189,0.105831914,0.265218878,lecture notes,non-cs
0.876170949,0.378477344,0.590973009,0.411011526,left child,non-cs
0.591943721,0.25559474,0.582235961,0.266700347,left subtree,non-cs
0.295511289,0.495141554,0.37032615,0.190760896,legal concept distinct,non-cs
0.708413067,0.444667646,0.410990425,0.31590523,leo breiman,non-cs
0.733155563,0.551465542,0.938999965,0.256211547,less common varieties,non-cs
0.613285118,0.597167845,0.759382375,0.672156996,less costly,non-cs
0.663579987,0.644896067,0.676626905,0.330774701,less detailed descriptions,non-cs
0.81680866,0.67901818,0.894569869,0.393900836,less died,non-cs
0.74353317,0.475772251,0.785063372,0.317569127,less like,non-cs
0.395116862,0.535775779,0.314353752,0.475075709,level details,non-cs
0.273377405,0.490652105,0.281885736,0.582116999,level tasks,non-cs
0.819849916,0.187654944,0.540527169,0.530401399,light entering,non-cs
0.397696241,0.303242544,0.5196137,0.659716987,lightweight application,non-cs
0.580185183,0.111588069,0.359990561,0.21132048,like aspect,non-cs
0.340400934,0.308928174,0.637919833,0.529087055,like crash simulations,non-cs
0.587162939,0.041335642,0.454383859,0.316867786,like environment,non-cs
0.456078105,0.181763803,0.391151209,0.44324128,like flexibility,non-cs
0.568706296,0.504449699,0.420287551,0.869695642,like many consumer cpus today,non-cs
0.548522448,0.065914769,0.616847506,0.341465651,like strings,non-cs
0.257240167,0.262791932,0.345089347,0.394339731,like syntax,non-cs
0.303719704,0.232359393,0.530183717,0.134185345,like topology,non-cs
0.427214384,0.426487612,0.427637442,0.309003769,likely possibilities often obtained,non-cs
0.462770625,0.567239752,0.742677064,0.318165462,limited comparison,non-cs
0.618435319,0.767682007,0.791229621,0.510665112,limited information,non-cs
0.553993094,0.608507981,0.808428832,0.536828653,limited number,non-cs
0.055435276,0.37990495,0.588405179,0.275116861,linear discriminant,non-cs
0.217278804,0.18863584,0.686575613,0.529653808,linear frequency,non-cs
0.55312535,0.363721364,0.47546334,0.481749361,lines representing,non-cs
0.325693669,0.400040567,0.329828853,0.16878511,linguistic notations,non-cs
0.171724153,0.330242108,0.501015109,0.136486689,linguistic theory,non-cs
0.494372868,0.403222461,0.343486722,0.547047126,links connected,non-cs
0.381086503,0.360718185,0.430098232,0.263757899,list elements,non-cs
0.600283259,0.724815039,0.233732641,0.513140998,listed directly,non-cs
0.124317534,0.409193968,0.40740102,0.386057262,literal implementation,non-cs
0.237698346,0.274213878,0.663153536,0.523131205,little computation,non-cs
0.534766573,0.372003243,0.807790011,0.368407691,little effect,non-cs
0.76353046,0.423736244,0.420920908,0.390592768,llew mason,non-cs
0.635405173,0.434807802,0.325761482,0.235982068,llewellyn thomas,non-cs
0.399948861,0.414780789,0.227522216,0.437714547,local approach,non-cs
0.415765118,0.427649082,0.376571673,0.682085735,local eigenmodes,non-cs
0.69497819,0.46699235,0.400613324,0.438699265,local searching,non-cs
0.432780185,0.157013863,0.463086439,0.502377542,logic gates,non-cs
0.1835814,0.206988088,0.510208169,0.413926575,logical objects,non-cs
0.112983881,0.359844355,0.413179443,0.624904131,logical operation performed,non-cs
0.174082361,0.379186125,0.432518486,0.175499669,logical point,non-cs
0.217001859,0.347081842,0.41901372,0.305661989,logically associated,non-cs
0.137481502,0.305073747,0.557117179,0.317940874,logically orthogonal aspects,non-cs
0.597803909,0.344669425,0.303288088,0.320770841,long history,non-cs
0.30322992,0.359614051,0.632426193,0.453848803,long range numerical weather prediction,non-cs
0.447289584,0.457895243,0.437253252,0.326900792,longer completely define,non-cs
0.627565504,0.439942413,0.505277302,0.328881856,longer periods,non-cs
0.570889032,0.28632501,0.551246907,0.55288369,loop come,non-cs
0.450639699,0.42415098,0.637950056,0.571063189,loop interchange depends,non-cs
0.532656855,0.43372106,0.53138108,0.557561727,loop interchange may lead,non-cs
0.491830998,0.428380795,0.896019467,0.574609029,low bytes,non-cs
0.496744227,0.559743541,0.908703723,0.687234685,low cpu usage,non-cs
0.547876827,0.430552716,0.691606663,0.318996373,lower bound,non-cs
0.658452495,0.503241747,0.795970662,0.309627409,lower bounds,non-cs
0.722049221,0.318678845,0.567541146,0.24030367,lower lip,non-cs
0.345071205,0.604920838,0.554926013,0.271197553,machine ethics differs,non-cs
0.249252623,0.533175453,0.457770161,0.460146487,machine learning algorithm studied since 1970s,non-cs
0.103718582,0.384193741,0.286795541,0.48990182,machine learning technique used,non-cs
0.241471907,0.327247253,0.43120256,0.830547444,made machines,non-cs
0.392642158,0.42852316,0.33598482,0.642952263,made possible,non-cs
0.383150406,0.372508978,0.406489866,0.290589727,made sense,non-cs
0.443615707,0.237953362,0.402872637,0.550390208,made visible,non-cs
0.295408163,0.280434469,0.563320975,0.747894625,magnetic storage media,non-cs
0.361846993,0.254379208,0.528123182,0.623251484,magnetic tapes,non-cs
0.437407266,0.369699936,0.555823081,0.556344698,main advantage,non-cs
0.454711406,0.52899346,0.444918611,0.574823731,main benefit,non-cs
0.462319931,0.384903031,0.543440833,0.181048532,main difference,non-cs
0.254983563,0.328645384,0.435930105,0.320373132,main foci,non-cs
0.366846075,0.415577563,0.469153627,0.859154036,main operation performed,non-cs
0.16197729,0.526781533,0.321085588,0.262061058,main principles,non-cs
0.632225294,0.288275592,0.462905782,0.646376858,main property,non-cs
0.443595783,0.652791006,0.414198654,0.580898862,maintain ordered lists,non-cs
0.588060397,0.648549576,0.492400791,0.360803941,major challenges,non-cs
0.560432074,0.543532747,0.384153964,0.475545528,major conference,non-cs
0.394863661,0.464297657,0.333913457,0.647606606,major innovations,non-cs
0.55487712,0.798721515,0.718989218,0.43100905,major problem,non-cs
0.326458964,0.382071016,0.390614844,0.47912378,major purpose,non-cs
0.348985582,0.438234948,0.548061703,0.334527833,major subset,non-cs
0.300881762,0.283513178,0.487094974,0.655087676,making unit situated,non-cs
0.348083177,0.66906173,0.21369749,0.676682184,managing information,non-cs
0.12913989,0.327478425,0.508794744,0.500952754,manipulate using standard dense,non-cs
0.436107683,0.4793346,0.411414382,0.729637651,many applications,non-cs
0.452615035,0.485929518,0.363867481,0.666525005,many applications especially,non-cs
0.265192058,0.371239869,0.655177115,0.251031624,many binary search trees,non-cs
0.715455989,0.365747312,0.493771817,0.611108925,many block ciphers,non-cs
0.46112758,0.305299782,0.471403819,0.920286784,many devices,non-cs
0.503175181,0.108970672,0.541419282,0.307180236,many different limbs,non-cs
0.136982541,0.317935,0.698417,0.294868176,many different matrix decompositions,non-cs
0.401527638,0.340448525,0.208310338,0.380808707,many disciplines,non-cs
0.779014195,0.564878212,0.65347119,0.222277467,many divide,non-cs
0.410663606,0.391057665,0.570117381,0.335940472,many factors,non-cs
0.735194628,0.255874683,0.68492695,0.548248128,many fields,non-cs
0.482599499,0.310390061,0.429853266,0.511187331,many forms,non-cs
0.292968338,0.39424226,0.624640921,0.099102543,many hypothesized types,non-cs
0.214987567,0.421893921,0.364373017,0.452538405,many important complexity classes,non-cs
0.360909734,0.326948321,0.244738818,0.336639706,many interdisciplinary socio,non-cs
0.574583411,0.281733547,0.293751938,0.426106369,many languages,non-cs
0.262941103,0.515446838,0.528132834,0.72474245,many memory debuggers require applications,non-cs
0.161025778,0.467807814,0.547373281,0.595199947,many optimization methods use,non-cs
0.863215803,0.319737943,0.489853859,0.592464699,many people,non-cs
0.266830008,0.547835788,0.357150231,0.165726897,many popular primality tests,non-cs
0.322279415,0.509533421,0.528953337,0.505658142,many potential implementations,non-cs
0.253517338,0.362340925,0.368286515,0.605111838,many programming languages,non-cs
