PCA Tuned 1,PCA Tuned 2,phrase,label
0.102597876,0.261894078,molecular mechanics,non-cs
0.272543505,0.456134695,monitoring brain function,non-cs
0.298089035,0.511453833,monitoring memory access,non-cs
0.528958603,0.395371666,mostly compatible,non-cs
0.739173912,0.654002602,mostly concerned,non-cs
0.452995338,0.046421168,mounted sights  manipulanda,non-cs
0.695204329,0.169005843,mouse coming,non-cs
0.365228767,0.155328001,move consists,non-cs
0.450849937,0.432130897,mrf  markov network,non-cs
0.536286795,0.500524729,much larger lists available,non-cs
0.682059407,0.245068214,much like half,non-cs
0.346673318,0.316007796,much modern controller design,non-cs
0.492736302,0.197825994,much smoother shading,non-cs
0.708946885,0.620529283,much weaker,non-cs
0.156837089,0.220943993,multifaceted construct used,non-cs
0.509992026,0.359453323,multiple classes,non-cs
0.433931559,0.102986465,multiple edges,non-cs
0.329876166,0.184234358,multiple interconnected layers,non-cs
0.207963068,0.29016215,multiple parameters,non-cs
0.639921935,0.426119531,multiple patients,non-cs
0.249866586,0.332667784,multiple sensors,non-cs
0.661581338,0.164710441,music videos,non-cs
0.336470112,0.161462814,music visualization may,non-cs
0.219914691,0.2394536,music visualization systems,non-cs
0.523406445,0.117874021,musical track,non-cs
0.728824633,0.471632577,must also,non-cs
0.679832659,0.503381437,must hold,non-cs
0.166484268,0.346323833,n - variable ordinary boolean function acting,non-cs
0.672559114,0.547963466,name entered,non-cs
0.670110103,0.449367945,name hints,non-cs
0.112666264,0.437628708,name positive matrix factorization,non-cs
0.524142992,0.264046425,named pipes,non-cs
0.371015772,0.15693194,narrowband analog,non-cs
0.664440918,0.450296735,nathan dautenhahn,non-cs
0.44988224,0.464275091,national centers,non-cs
0.578834127,0.092189876,natural parts,non-cs
0.463250993,0.309886631,natural systems include ant colonies,non-cs
0.427430531,0.137243492,natural way,non-cs
0.350967631,0.257742666,naturally occurring state described,non-cs
0.480606941,0.410623097,naval research,non-cs
0.914903958,0.425970273,nearest neighbor,non-cs
0.511642516,0.461836902,nearest neighbors algorithm,non-cs
0.441305315,0.366242322,nearly constant time per retrieval,non-cs
0.474633817,0.484661401,necessarily perform better,non-cs
0.592763078,0.761874034,necessary condition,non-cs
0.067871811,0.488637288,negative matrix approximation,non-cs
0.077648817,0.509849208,negative matrix factorization,non-cs
0.100348684,0.471892321,negative matrix factorization lee,non-cs
0.106654966,0.555903756,negative matrix factorizations,non-cs
0.526051826,0.742237233,negative outcome,non-cs
0.238368186,0.443308244,network built,non-cs
0.414284628,0.277793031,network games  proceedings,non-cs
0.156423342,0.462283569,networking paradigms primarily based upon,non-cs
0.547723769,0.202889001,networks performing,non-cs
0.184201801,0.462248755,neural information processing workshop,non-cs
0.90644184,0.660485127,never called,non-cs
0.790894743,0.534324196,never required,non-cs
0.818635096,0.610397896,never return,non-cs
0.335972612,0.513310523,new definition,non-cs
0.864503913,0.395021009,new family,non-cs
0.701823382,0.352947355,new items,non-cs
0.511083449,0.530730914,new operations,non-cs
0.539681829,0.63176131,new rules,non-cs
0.422434306,0.328357932,new sense,non-cs
0.315541618,0.491080245,new system,non-cs
0.397706444,0.463419663,new terminology,non-cs
0.682330682,0.469632205,newcastle university,non-cs
0.50698378,0.407240871,newer alternative,non-cs
0.595990058,0.445673287,newer segment,non-cs
0.255833096,0.438345267,next generation commodity computing platform,non-cs
0.437478231,0.289402253,next layer,non-cs
0.62817299,0.323132829,niche circumstances,non-cs
0.673199606,0.486836267,nigel martin,non-cs
0.660309547,0.51524652,nnmf  also non,non-cs
0.335939559,0.388958372,node contains,non-cs
0.42071937,0.437399922,node link,non-cs
0.643233905,0.320782835,nodes compete,non-cs
0.715065033,0.094573968,noga alon,non-cs
0.461586048,0.512467786,noise immunity,non-cs
0.368460307,0.273881839,nontrivial multi,non-cs
0.482789458,0.548951437,norm iec 61131,non-cs
0.387763125,0.230358869,normal anatomy,non-cs
0.344098906,0.146312715,normal form used,non-cs
0.453594019,0.241583698,normally shown,non-cs
0.408930377,0.389451919,notation directly,non-cs
0.547067364,0.32346291,note however,non-cs
0.666507006,0.370697209,nouns first,non-cs
0.462714441,0.434371982,number generation,non-cs
0.037190435,0.385401939,numerical linear algebra aims,non-cs
0.049963541,0.326532118,numerical linear algebra uses properties,non-cs
0.047670145,0.334787115,numerical variational technique devised,non-cs
0.077402579,0.399124765,numerically solve certain differential equations,non-cs
0.523033082,0.493289473,numerically unstable,non-cs
0.367598654,0.584551829,numerous studies,non-cs
0.204988512,0.448237465,object recognition favors supervised learning,non-cs
0.378451256,0.099472882,object within,non-cs
0.076382568,0.51498136,objective optimization problem,non-cs
0.114778447,0.572886804,objective optimization problems,non-cs
0.245792817,0.468362029,objective optimization problems involving two,non-cs
0.084861281,0.3673235,objective programming,non-cs
0.222874544,0.207926277,objects designed,non-cs
0.314475237,0.504890296,observed immune functions,non-cs
0.258538462,0.561308413,observed values,non-cs
0.07603994,0.547988429,obtain generic algorithms,non-cs
0.240156977,0.562968396,obtain increasingly accurate eigenvalue estimates,non-cs
0.663332421,0.323581668,occasionally used,non-cs
0.653035941,0.403622805,occur first,non-cs
0.488069683,0.15035339,octal floating point  base four,non-cs
0.075888989,0.371469101,odes  partial differential equations,non-cs
0.627534748,0.487505516,often abbreviated,non-cs
0.238567035,0.483883845,often abbreviated data viz,non-cs
0.442521542,0.487275529,often applied,non-cs
0.744432083,0.327033852,often called,non-cs
0.65850671,0.49131457,often cited,non-cs
0.69226234,0.563459097,often confused,non-cs
0.245996186,0.341241976,often described schematically,non-cs
0.639099094,0.551855266,often employed,non-cs
0.526624525,0.254439174,often illustrated,non-cs
0.52301668,0.389770217,often incorporated,non-cs
0.880632161,0.51542839,often left,non-cs
0.759002656,0.247054039,often much,non-cs
0.663907812,0.577328313,often necessary,non-cs
0.700966304,0.516862618,often published,non-cs
0.697116377,0.490207574,often referred,non-cs
0.737955127,0.549089418,often seeks,non-cs
0.555735543,0.338794523,often used,non-cs
0.642392535,0.483699115,often used synonymously,non-cs
0.573919675,0.357145193,one advantage,non-cs
0.899506878,0.234822728,one another,non-cs
0.241789461,0.360296758,one application aspect,non-cs
0.314556134,0.308710329,one approach,non-cs
0.287318514,0.337666539,one data item,non-cs
0.60971183,0.401973398,one final division,non-cs
0.56593967,0.250592633,one hidden layer,non-cs
0.442340696,0.345680347,one instruction,non-cs
0.768472347,0.288035049,one kind,non-cs
0.544128738,0.1677328,one layer,non-cs
0.692662921,0.374927804,one may use,non-cs
0.476856025,0.240771473,one means,non-cs
0.205047171,0.340141142,one molecular dynamics simulation may,non-cs
0.358581329,0.334265445,one named function,non-cs
0.676820068,0.386340391,one notable sub,non-cs
0.198738991,0.373874098,one objective function,non-cs
0.655181043,0.473541786,one per member,non-cs
0.345384527,0.458978968,one primary motivation,non-cs
0.727684409,0.174769581,one side,non-cs
0.704289736,0.339764378,one sub,non-cs
0.669077138,0.14904027,one thing,non-cs
0.796495335,0.31010093,one time,non-cs
0.529070579,0.221794448,one type,non-cs
0.333663868,0.313563147,one variable,non-cs
0.768796728,0.375889,one wants,non-cs
0.358619239,0.444348757,ongoing perception,non-cs
0.440803535,0.520276913,online disinhibition,non-cs
0.447611227,0.513179929,online textbook,non-cs
0.593108066,0.29100594,open group,non-cs
0.554918293,0.372295211,open internet containing hundreds,non-cs
0.241001767,0.559197504,open standard developed,non-cs
0.355246223,0.599736054,operand instructions,non-cs
0.376432037,0.56762901,operate independently,non-cs
0.252515518,0.504302317,operating systems amount,non-cs
0.178269381,0.450504882,operational characterization,non-cs
0.284310684,0.643358595,operations research,non-cs
0.099039616,0.394528603,operations research uses stochastic programming,non-cs
0.238745228,0.426631806,operations using standard dense,non-cs
0.449154082,0.510276125,operators andthen,non-cs
0.216519261,0.434735609,optimal action,non-cs
0.267745491,0.680222812,optimal decisions need,non-cs
0.334647426,0.444732694,optimal one,non-cs
0.115243763,0.42396901,optimal values formed,non-cs
0.272418241,0.192956953,optimally separating hyperplane,non-cs
0.051443801,0.481972911,optimization algorithm based,non-cs
0.059521064,0.43506551,optimization technique composed,non-cs
0.320570287,0.481637656,optimize human well,non-cs
0.25706637,0.263185131,optimized simultaneously,non-cs
0.240021466,0.575749712,optimizing internal,non-cs
0.265871593,0.477739864,optional training function,non-cs
0.552090746,0.523985295,order complete,non-cs
0.102895013,0.416206375,order logic,non-cs
0.089367694,0.448491177,order logic known,non-cs
0.164883644,0.417336368,order logics,non-cs
0.706048241,0.455725324,order one,non-cs
0.335528447,0.658891025,order reduction,non-cs
0.497968243,0.793197814,order reductions,non-cs
0.086479592,0.313299324,ordinary mathematical induction,non-cs
0.746262969,0.187792381,ordinary recursion bears,non-cs
0.583811067,0.236026636,ordinary words,non-cs
0.196147722,0.489307971,organized systems,non-cs
0.362424592,0.305931387,organizes elements,non-cs
0.136701376,0.411816342,oriented code,non-cs
0.128231751,0.525908384,oriented software development approaches,non-cs
0.223115267,0.412578845,original formulation,non-cs
0.213533793,0.354286603,original matrix,non-cs
0.226242957,0.418741132,original method,non-cs
0.42202076,0.622404948,original problem,non-cs
0.366144434,0.400502662,original sun 1 memory management unit,non-cs
0.48746636,0.329785144,original work,non-cs
0.436748546,0.438688929,originally coined,non-cs
0.416540654,0.313265317,originally described,non-cs
0.287362755,0.386316274,originally developed,non-cs
0.487949123,0.460636697,originally introduced,non-cs
0.578757208,0.391915384,originally known,non-cs
0.252865577,0.211475256,orthogonal decomposition along,non-cs
0.538345389,0.491798492,osaka university developed,non-cs
0.152455751,0.45457961,ostrich algorithm pretends,non-cs
0.154618538,0.586862394,ostrich algorithm trades correctness,non-cs
0.620204673,0.63909343,others expressed,non-cs
0.444309751,0.417305016,others like millerrabin prove,non-cs
0.679365958,0.43811152,others would,non-cs
0.458082296,0.385554156,otherwise known,non-cs
0.105952945,0.419072204,output based,non-cs
0.24115058,0.456330839,output relations,non-cs
0.620628151,0.344858809,overall goal,non-cs
0.421048428,0.46820064,overall project schedule,non-cs
0.357008528,0.507575052,overall value must,non-cs
0.650830812,0.24135586,palo alto ventures,non-cs
0.435459511,0.759903549,pandemic crisis management,non-cs
0.349268052,0.490471875,papers presented,non-cs
0.300233226,0.136420765,parallel sort,non-cs
0.048324926,0.406425565,parameter systems,non-cs
0.123504639,0.368161738,parameter tractability,non-cs
0.109877739,0.545297734,parameter tractable problem,non-cs
0.086921306,0.333807659,parameterized complexity,non-cs
0.110229484,0.582959328,parameterized problem,non-cs
0.450704867,0.182308669,parameters show,non-cs
0.109293434,0.42659778,parameters used,non-cs
0.274222007,0.713084955,partial correctness,non-cs
0.306916769,0.32025953,partial map,non-cs
0.077208132,0.388584378,particular algorithm,non-cs
0.087064399,0.388111484,particular distributional semantics,non-cs
0.300871608,0.352336694,particular domain,non-cs
0.335926878,0.288383977,particular emphasis,non-cs
0.243672288,0.2442796,particular np,non-cs
0.187024662,0.369999638,particular outputs,non-cs
0.408602516,0.189728696,particular position,non-cs
0.520980756,0.235389081,particular region,non-cs
0.316628159,0.243491161,particular type,non-cs
0.327543873,0.104226853,particular vertex,non-cs
0.396611116,0.252760069,particular word,non-cs
0.41962696,0.248528827,particular words,non-cs
0.583394409,0.496317321,particularly easy cases,non-cs
0.473604667,0.402467726,particularly useful,non-cs
0.210101425,0.321621807,partitioning design pattern,non-cs
0.350999824,0.375308486,partitioning satisfies one,non-cs
0.609044911,0.818527322,past data breaches,non-cs
0.418510505,0.118756706,path expression,non-cs
0.211964412,0.275449217,path expression language,non-cs
0.468916218,0.073867269,path expression like,non-cs
0.391683285,0.151620959,path expression p,non-cs
0.409278479,0.150538008,path expressions,non-cs
0.316546168,0.476676148,pathology instead,non-cs
0.694190686,0.347158523,people often produce music,non-cs
0.341755538,0.68855073,perception problems,non-cs
0.351185248,0.255017512,perfectly reconstructed,non-cs
0.108425469,0.414572524,perform inference,non-cs
0.443687261,0.33204371,perform lookups,non-cs
0.168823271,0.436751269,perform normal integer operations,non-cs
0.653105701,0.213412187,perform single,non-cs
0.443317637,0.285550261,perform work,non-cs
0.162940244,0.506127236,performing explicit generalization,non-cs
0.271132249,0.368657064,performing gaussian elimination,non-cs
0.485080324,0.255150482,person perceives,non-cs
0.22118595,0.437651904,personal computers based,non-cs
0.473459847,0.462063531,persons understanding,non-cs
0.726196274,0.446169315,peter bartlett,non-cs
0.657198803,0.316499434,philippe flajolet,non-cs
0.404942358,0.102558724,phong shading,non-cs
0.39344288,0.530060969,phrase dictionary attack  however,non-cs
0.522592631,0.532459936,physical addresses,non-cs
0.06071053,0.358966274,physical data model,non-cs
0.212682822,0.308343851,physical electronic device implementing,non-cs
0.167191288,0.261227388,physical model,non-cs
0.450524854,0.122226236,physical movements,non-cs
0.262861337,0.143611038,physical quantity representing,non-cs
0.326105198,0.467627381,physically controlling access,non-cs
0.646311671,0.129679117,physically touching,non-cs
0.12852114,0.286384397,place matrix transposition,non-cs
0.744052931,0.423178568,placed anywhere relative,non-cs
0.105407791,0.266224079,planar graphbased,non-cs
0.398926958,0.632069163,plurality vote,non-cs
0.212677899,0.476488586,pneumatic logic,non-cs
