tSNE Untuned 0,tSNE Untuned 1,phrase,label
0.331857047,0.884481211,mostly compatible,non-cs
0.662103523,0.739395932,mostly concerned,non-cs
0.510572496,0.481560697,mounted sights  manipulanda,non-cs
0.650945438,0.137874571,mouse coming,non-cs
0.421679028,0.561336006,move consists,non-cs
0.849810361,0.330437772,mrf  markov network,non-cs
0.556573555,0.805832358,much larger lists available,non-cs
0.518874369,0.621323422,much like half,non-cs
0.120726539,0.753989302,much modern controller design,non-cs
0.397709456,0.928676479,much smoother shading,non-cs
0.711986766,0.910819813,much weaker,non-cs
0.715763761,0.395521479,multifaceted construct used,non-cs
0.77266316,0.636117834,multiple classes,non-cs
0.768178525,0.624335911,multiple edges,non-cs
0.755791173,0.629753715,multiple interconnected layers,non-cs
0.768434214,0.625878317,multiple parameters,non-cs
0.76631267,0.631506655,multiple patients,non-cs
0.755395215,0.618432469,multiple sensors,non-cs
0.099593805,0.52530204,music videos,non-cs
0.066433855,0.545127806,music visualization may,non-cs
0.066798275,0.545226637,music visualization systems,non-cs
0.067280366,0.545135948,musical track,non-cs
0.619687011,0.707794412,must also,non-cs
0.613846215,0.708896848,must hold,non-cs
0.739223131,0.205592888,n - variable ordinary boolean function acting,non-cs
0.468475872,0.536012722,name entered,non-cs
0.470018885,0.535632983,name hints,non-cs
0.231112895,0.863220794,name positive matrix factorization,non-cs
0.400235535,0.591487305,named pipes,non-cs
0.805767685,0.944316562,narrowband analog,non-cs
0.599626141,0.506889704,nathan dautenhahn,non-cs
0.181342066,0.596307526,national centers,non-cs
0.379620287,0.822294658,natural parts,non-cs
0.676965572,0.123081151,natural systems include ant colonies,non-cs
0.377172177,0.824067219,natural way,non-cs
0.37982738,0.820360728,naturally occurring state described,non-cs
0.239609756,0.353928182,naval research,non-cs
0.213008055,0.642175985,nearest neighbor,non-cs
0.2125285,0.641585898,nearest neighbors algorithm,non-cs
0.406918547,0.849644696,nearly constant time per retrieval,non-cs
0.220161957,0.844912515,necessarily perform better,non-cs
0.61208377,0.705867104,necessary condition,non-cs
0.752804542,0.812795785,negative matrix approximation,non-cs
0.753035162,0.811603733,negative matrix factorization,non-cs
0.752961421,0.811645221,negative matrix factorization lee,non-cs
0.753262482,0.811555455,negative matrix factorizations,non-cs
0.766595066,0.783969247,negative outcome,non-cs
0.158206552,0.335662569,network built,non-cs
0.151496428,0.329443003,network games  proceedings,non-cs
0.151423518,0.329266184,networking paradigms primarily based upon,non-cs
0.15652601,0.337240299,networks performing,non-cs
0.453644156,0.147837459,neural information processing workshop,non-cs
0.659880864,0.894714237,never called,non-cs
0.544566779,0.945887073,never required,non-cs
0.659827548,0.894502945,never return,non-cs
0.519983556,0.652651858,new definition,non-cs
0.514781167,0.652384984,new family,non-cs
0.519847716,0.653238709,new items,non-cs
0.519068641,0.65320707,new operations,non-cs
0.520786091,0.652892536,new rules,non-cs
0.519721087,0.654078592,new sense,non-cs
0.51950973,0.653439751,new system,non-cs
0.520574318,0.652733534,new terminology,non-cs
0.272322672,0.374079952,newcastle university,non-cs
0.515519468,0.656001206,newer alternative,non-cs
0.515545676,0.655825313,newer segment,non-cs
0.095153843,0.201570712,next generation commodity computing platform,non-cs
0.451839026,0.629165199,next layer,non-cs
0.580082504,0.652880218,niche circumstances,non-cs
0.603096665,0.526417167,nigel martin,non-cs
0.645996677,0.909501334,nnmf  also non,non-cs
0.249141152,0.437821079,node contains,non-cs
0.24687075,0.436400648,node link,non-cs
0.155707737,0.355660172,nodes compete,non-cs
0.569156367,0.549112779,noga alon,non-cs
0.426577029,0.642620893,noise immunity,non-cs
0.657259156,0.912338735,nontrivial multi,non-cs
0.55008102,0.567487958,norm iec 61131,non-cs
0.447526455,0.927071925,normal anatomy,non-cs
0.446798391,0.927268515,normal form used,non-cs
0.453404195,0.688114289,normally shown,non-cs
0.316438062,0.726992489,notation directly,non-cs
0.543921722,0.628989279,note however,non-cs
0.14882008,0.647999211,nouns first,non-cs
0.514684773,0.563746582,number generation,non-cs
0.623749626,0.06033384,numerical linear algebra aims,non-cs
0.623691129,0.059986825,numerical linear algebra uses properties,non-cs
0.592674513,0.070919156,numerical variational technique devised,non-cs
0.603402327,0.08613849,numerically solve certain differential equations,non-cs
0.761152129,0.777019811,numerically unstable,non-cs
0.720241577,0.629763124,numerous studies,non-cs
0.002979616,0.425246428,object recognition favors supervised learning,non-cs
0.179016041,0.477454952,object within,non-cs
0.541211051,0.097013359,objective optimization problem,non-cs
0.54135374,0.096064454,objective optimization problems,non-cs
0.539558118,0.092387647,objective optimization problems involving two,non-cs
0.344015702,0.825464989,objective programming,non-cs
0.194025867,0.460713905,objects designed,non-cs
0.259471675,0.493755722,observed immune functions,non-cs
0.415190799,0.476189585,observed values,non-cs
0.494942991,0.314382363,obtain generic algorithms,non-cs
0.213558751,0.835436425,obtain increasingly accurate eigenvalue estimates,non-cs
0.865451726,0.576233741,occasionally used,non-cs
0.150832674,0.654345092,occur first,non-cs
0.687938759,0.50223956,octal floating point  base four,non-cs
0.625209043,0.099442692,odes  partial differential equations,non-cs
0.671597764,0.755368385,often abbreviated,non-cs
0.671483579,0.753654108,often abbreviated data viz,non-cs
0.544570292,0.740956229,often applied,non-cs
0.520508377,0.71882906,often called,non-cs
0.547838068,0.745717983,often cited,non-cs
0.720731251,0.747413387,often confused,non-cs
0.543180261,0.734454853,often described schematically,non-cs
0.542118418,0.741014944,often employed,non-cs
0.542943401,0.735805411,often illustrated,non-cs
0.541058072,0.734401956,often incorporated,non-cs
0.673080086,0.765118092,often left,non-cs
0.55460606,0.748299275,often much,non-cs
0.565098965,0.74286444,often necessary,non-cs
0.542989489,0.740013852,often published,non-cs
0.542285001,0.738196829,often referred,non-cs
0.552050208,0.742155296,often seeks,non-cs
0.542633505,0.742147028,often used,non-cs
0.520913296,0.711259516,often used synonymously,non-cs
0.59396573,0.969696346,one advantage,non-cs
0.790214266,0.599725759,one another,non-cs
0.606482445,0.958626458,one application aspect,non-cs
0.607110039,0.960743192,one approach,non-cs
0.617152703,0.949407543,one data item,non-cs
0.614563111,0.971362701,one final division,non-cs
0.617658714,0.952027816,one hidden layer,non-cs
0.611915329,0.955186419,one instruction,non-cs
0.603057752,0.962529521,one kind,non-cs
0.612902556,0.955503394,one layer,non-cs
0.850300079,0.549103581,one may use,non-cs
0.539148823,0.598845478,one means,non-cs
0.384210364,0.19278003,one molecular dynamics simulation may,non-cs
0.607323579,0.959168006,one named function,non-cs
0.591277383,0.977739165,one notable sub,non-cs
0.601447618,0.958394179,one objective function,non-cs
0.612354943,0.964223521,one per member,non-cs
0.592653127,0.973918479,one primary motivation,non-cs
0.610013609,0.960638107,one side,non-cs
0.615961967,0.955100975,one sub,non-cs
0.595600145,0.971309504,one thing,non-cs
0.603609649,0.966573881,one time,non-cs
0.609471951,0.958297175,one type,non-cs
0.614244336,0.951480133,one variable,non-cs
0.542464288,0.605279362,one wants,non-cs
0.587480117,0.737917413,ongoing perception,non-cs
0.884019707,0.770451808,online disinhibition,non-cs
0.09746411,0.279409451,online textbook,non-cs
0.274489938,0.752240758,open group,non-cs
0.081744742,0.297001328,open internet containing hundreds,non-cs
0.161862838,0.258288668,open standard developed,non-cs
0.486497789,0.429331865,operand instructions,non-cs
0.597119534,0.929087989,operate independently,non-cs
0.297621212,0.386596112,operating systems amount,non-cs
0.34325421,0.432475251,operational characterization,non-cs
0.241019398,0.355947968,operations research,non-cs
0.291730323,0.217602311,operations research uses stochastic programming,non-cs
0.535172407,0.690443493,operations using standard dense,non-cs
0.349699597,0.459296359,operators andthen,non-cs
0.288192887,0.839266894,optimal action,non-cs
0.611788391,0.689311335,optimal decisions need,non-cs
0.296126989,0.839272075,optimal one,non-cs
0.293111268,0.833596133,optimal values formed,non-cs
0.74986479,0.415278396,optimally separating hyperplane,non-cs
0.543172376,0.098940911,optimization algorithm based,non-cs
0.543209116,0.098431985,optimization technique composed,non-cs
0.258444659,0.813947471,optimize human well,non-cs
0.276768033,0.603779107,optimized simultaneously,non-cs
0.308977221,0.438925058,optimizing internal,non-cs
0.687879115,0.956515448,optional training function,non-cs
0.287304632,0.748616175,order complete,non-cs
0.676085754,0.208156635,order logic,non-cs
0.676087262,0.208690064,order logic known,non-cs
0.675980322,0.208967235,order logics,non-cs
0.538738714,0.587167088,order one,non-cs
0.691196575,0.81847689,order reduction,non-cs
0.68751334,0.817672368,order reductions,non-cs
0.495668976,0.943632408,ordinary mathematical induction,non-cs
0.544683056,0.933293437,ordinary recursion bears,non-cs
0.545353039,0.93640423,ordinary words,non-cs
0.286166984,0.447173762,organized systems,non-cs
0.290296312,0.456489962,organizes elements,non-cs
0.255729824,0.22929833,oriented code,non-cs
0.22758584,0.219816647,oriented software development approaches,non-cs
0.339409354,0.762305326,original formulation,non-cs
0.339942422,0.760927534,original matrix,non-cs
0.340138991,0.761760842,original method,non-cs
0.342446701,0.760628684,original problem,non-cs
0.40740461,0.050963377,original sun 1 memory management unit,non-cs
0.339733953,0.762587716,original work,non-cs
0.112980439,0.682585041,originally coined,non-cs
0.115246295,0.680862113,originally described,non-cs
0.109885819,0.684037503,originally developed,non-cs
0.117412358,0.679757769,originally introduced,non-cs
0.115571025,0.682805021,originally known,non-cs
0.696432583,0.358042948,orthogonal decomposition along,non-cs
0.566476894,0.444158486,osaka university developed,non-cs
0.48402592,0.865000277,ostrich algorithm pretends,non-cs
0.366382829,0.856348984,ostrich algorithm trades correctness,non-cs
0.855571974,0.585070803,others expressed,non-cs
0.865734275,0.582696894,others like millerrabin prove,non-cs
0.855697884,0.58250014,others would,non-cs
0.5492579,0.622758508,otherwise known,non-cs
0.416628339,0.429987737,output based,non-cs
0.420437522,0.426336706,output relations,non-cs
0.449246519,0.745679918,overall goal,non-cs
0.225012083,0.531824576,overall project schedule,non-cs
0.610250545,0.69011262,overall value must,non-cs
0.512800909,0.494265221,palo alto ventures,non-cs
0.749620292,0.724591364,pandemic crisis management,non-cs
0.32791113,0.377977487,papers presented,non-cs
0.907530941,0.69023916,parallel sort,non-cs
0.437684305,0.442876819,parameter systems,non-cs
0.440786968,0.446605523,parameter tractability,non-cs
0.444078993,0.445015513,parameter tractable problem,non-cs
0.777843415,0.716377937,parameterized complexity,non-cs
0.777318815,0.714232902,parameterized problem,non-cs
0.397138938,0.47809514,parameters show,non-cs
0.386414905,0.470513676,parameters used,non-cs
0.565967025,0.951016548,partial correctness,non-cs
0.741016513,0.906699436,partial map,non-cs
0.623978639,0.63020343,particular algorithm,non-cs
0.628507903,0.621284347,particular distributional semantics,non-cs
0.626808544,0.629885978,particular domain,non-cs
0.613235439,0.647472066,particular emphasis,non-cs
0.935337103,0.617583056,particular np,non-cs
0.627576233,0.628907744,particular outputs,non-cs
0.625404159,0.636047933,particular position,non-cs
0.62887641,0.62741817,particular region,non-cs
0.630655914,0.631979687,particular type,non-cs
0.624904759,0.615245631,particular vertex,non-cs
0.626231579,0.63492292,particular word,non-cs
0.625108267,0.636326339,particular words,non-cs
0.421093479,0.942804075,particularly easy cases,non-cs
0.268652595,0.861633599,particularly useful,non-cs
0.530861029,0.392432552,partitioning design pattern,non-cs
0.3191077,0.634378305,partitioning satisfies one,non-cs
0.847516224,0.767791506,past data breaches,non-cs
0.423869384,0.529176813,path expression,non-cs
0.42094756,0.528296561,path expression language,non-cs
0.422979381,0.529272408,path expression like,non-cs
0.428104429,0.531952212,path expression p,non-cs
0.42350268,0.528965603,path expressions,non-cs
0.73330254,0.836882266,pathology instead,non-cs
0.545288543,0.719312809,people often produce music,non-cs
0.774526895,0.723648762,perception problems,non-cs
0.308818506,0.782702095,perfectly reconstructed,non-cs
0.533751507,0.422486036,perform inference,non-cs
0.189906549,0.510899835,perform lookups,non-cs
0.488163245,0.942528064,perform normal integer operations,non-cs
0.529091388,0.604090738,perform single,non-cs
0.205435095,0.445948715,perform work,non-cs
0.296750813,0.71250974,performing explicit generalization,non-cs
0.680694135,0.803806062,performing gaussian elimination,non-cs
0.165088001,0.48865686,person perceives,non-cs
0.245056605,0.104643845,personal computers based,non-cs
0.248562569,0.797067245,persons understanding,non-cs
0.623847233,0.516924507,peter bartlett,non-cs
0.542698553,0.502809271,philippe flajolet,non-cs
0.52855821,0.52822772,phong shading,non-cs
0.949932656,0.675013364,phrase dictionary attack  however,non-cs
0.125354416,0.449660472,physical addresses,non-cs
0.127907673,0.444719693,physical data model,non-cs
0.136242453,0.441786186,physical electronic device implementing,non-cs
0.128245123,0.445777854,physical model,non-cs
0.135390107,0.470572424,physical movements,non-cs
0.128823225,0.455235899,physical quantity representing,non-cs
0.144629687,0.445332132,physically controlling access,non-cs
0.133754588,0.472121465,physically touching,non-cs
0.667914956,0.328332243,place matrix transposition,non-cs
0.358145207,0.690596294,placed anywhere relative,non-cs
0.740216489,0.130590577,planar graphbased,non-cs
0.924540487,0.444088717,plurality vote,non-cs
0.658651914,0.179549039,pneumatic logic,non-cs
0.464337839,0.457305005,point distribution model concept,non-cs
0.463760134,0.455100774,point distribution models rely,non-cs
